StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
72562,Dialog,TOKEN_POOL,"The pool before you is covered with runes, but it is an unknown and ancient language. Carved into its rim appears to be five large symbols.",앞의 연못은 룬으로 뒤덮여 있지만 알 수 없는 고대 언어입니다. 테두리에는 다섯 개의 큰 기호가 새겨져 있는 것 같습니다.,Q3B_TOKEN_POOL,,,,,0,0
72563,Dialog,TOKEN_POOL,The pool is calm but glowing faintly. You get the impression that this device has a specific function here.,연못은 고요하지만 희미하게 빛나고 있습니다. 이 장치가 여기서 특정한 기능을 한다는 인상을 받습니다.,Q3B_TOKEN_POOL,,,,,0,0
72564,Dialog,TOKEN_POOL,"As the token sinks into the bubbling water, it too dissolves. The pool begins to glow even more brightly, and the bubbling becomes so frantic it nearly spills over its rim.",동전이 거품이는 물속으로 가라앉자 녹아버립니다. 연못이 훨씬 더 밝게 빛나기 시작하고 거품이 너무 격렬해져 테두리 밖으로 넘칠 지경입니다.,Q3B_TOKEN_POOL,q3_addtoken,,,,0,0
72565,Dialog,TOKEN_POOL,You no longer have a token available.,더 이상 사용할 수 있는 동전이 없습니다.,Q3B_TOKEN_POOL,,,,,0,0
72566,Dialog,TOKEN_POOL,"As the token sinks into the water, it dissolves and the pool begins to glow and bubble softly.",동전이 물속으로 가라앉자 녹아버리고 연못이 부드럽게 빛나며 거품이 일기 시작합니다.,Q3B_TOKEN_POOL,q3_addtoken,,,,0,0
72567,Dialog,TOKEN_POOL,"The symbols are clearly marked: a flame, a raindrop, a stone, a whirlwind and the last has all the symbols in one circle. It seems each can be pressed into the platform.","기호가 명확히 표시되어 있습니다. 불꽃, 빗방울, 돌, 회오리바람, 그리고 마지막은 모든 기호가 하나의 원 안에 있습니다. 각각 받침대에 눌러 넣을 수 있을 것 같습니다.",Q3B_TOKEN_POOL,,,,,0,0
72568,Dialog,TOKEN_POOL,The whirlwind symbol lights up and the pool emits a bright magical flash. A censer suddenly appears in your hand.,회오리바람 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 향로가 갑자기 손에 나타납니다.,Q3B_TOKEN_POOL,q3_at_give_air,,,,0,0
72569,Dialog,TOKEN_POOL,"The whirlwind symbol lights up and the pool emits a bright magical flash. A censer suddenly appears in your hand. The pool, however, is still actively bubbling.","회오리바람 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 향로가 갑자기 손에 나타납니다. 하지만 연못은 여전히 활발히 거품을 일으키고 있습니다.",Q3B_TOKEN_POOL,q3_at_give_air,,,,0,0
72570,Dialog,TOKEN_POOL,The stone symbol lights up and the pool emits a bright magical flash. A stone suddenly appears in your hand.,돌 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 돌이 갑자기 손에 나타납니다.,Q3B_TOKEN_POOL,q3_at_give_earth,,,,0,0
72571,Dialog,TOKEN_POOL,"The stone symbol lights up and the pool emits a bright magical flash. A stone suddenly appears in your hand. The pool, however, is still actively bubbling.","돌 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 돌이 갑자기 손에 나타납니다. 하지만 연못은 여전히 활발히 거품을 일으키고 있습니다.",Q3B_TOKEN_POOL,q3_at_give_earth,,,,0,0
72572,Dialog,TOKEN_POOL,The raindrop symbol lights up and the pool emits a bright magical flash. A bowl suddenly appears in your hand.,빗방울 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 그릇이 갑자기 손에 나타납니다.,Q3B_TOKEN_POOL,q3_at_give_water,,,,0,0
72573,Dialog,TOKEN_POOL,"The raindrop symbol lights up and the pool emits a bright magical flash. A bowl suddenly appears in your hand. The pool, however, is still actively bubbling.","빗방울 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 그릇이 갑자기 손에 나타납니다. 하지만 연못은 여전히 활발히 거품을 일으키고 있습니다.",Q3B_TOKEN_POOL,q3_at_give_water,,,,0,0
72574,Dialog,TOKEN_POOL,The flame symbol lights up and the pool emits a bright magical flash. A brazier suddenly appears in your hand.,불꽃 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 화로가 갑자기 손에 나타납니다.,Q3B_TOKEN_POOL,q3_at_give_fire,,,,0,0
72575,Dialog,TOKEN_POOL,"The flame symbol lights up and the pool emits a bright magical flash. A brazier suddenly appears in your hand. The pool, however, is still actively bubbling.","불꽃 기호가 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 화로가 갑자기 손에 나타납니다. 하지만 연못은 여전히 활발히 거품을 일으키고 있습니다.",Q3B_TOKEN_POOL,q3_at_give_fire,,,,0,0
72576,Dialog,TOKEN_POOL,"You press the symbol and it lights up briefly, and then dims. Nothing else occurs.",기호를 누르자 잠깐 빛났다가 어두워집니다. 다른 일은 일어나지 않습니다.,Q3B_TOKEN_POOL,,,,,0,0
72577,Dialog,TOKEN_POOL,The 4--symbol carving lights up and the pool emits a bright magical flash. A robe suddenly appears in your hand.,4-기호 조각이 빛나고 연못에서 밝은 마법 섬광이 발산됩니다. 로브가 갑자기 손에 나타납니다.,Q3B_TOKEN_POOL,q3_at_give_robe,,,,0,0
72578,Dialog,TOKEN_POOL,"<StartCheck>[Success]</Start> After spending some time studying the runes, you decide that they are Netherese in origin and have translated a little of their meaning.","<StartCheck>[성공]</Start> 룬을 연구하는 데 시간을 보낸 후, 네더릴 기원이라 결론내리고 그 의미를 조금 번역했습니다.",Q3B_TOKEN_POOL,q3_translate02,,,,0,0
72579,Dialog,TOKEN_POOL,"<StartCheck>[Failure]</Start> While you spend a short time studying the runes, you are not certain you can make any sense of them at all.","<StartCheck>[실패]</Start> 룬을 연구하는 데 잠깐 시간을 보냈지만, 전혀 이해할 수 있을지 확신이 서지 않습니다.",Q3B_TOKEN_POOL,q3_translatefail,,,,0,0
72580,Dialog,TOKEN_POOL,"They depict some kind of silver token being placed inside the pool nearby, but beyond that you can discern nothing.",근처 연못 안에 일종의 은 동전을 넣는 것을 묘사하고 있지만 그 이상은 알아낼 수 없습니다.,Q3B_TOKEN_POOL,,,,,0,0
