StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
104710,PC,Player Character,"""Draw attention? From who? What are you talking about?""","""관심을 끈다고? 누구한테? 무슨 말을 하는 거야?""",q2azesyyr,,,,,0,0
104711,PC,Player Character,"""An offer? What kind of offer?""","""제안? 무슨 제안?""",q2azesyyr,,,,,0,0
104712,PC,Player Character,"""Sorry, I'm not interested.""","""미안하지만, 관심 없어.""",q2azesyyr,,,,,0,0
104713,PC,Player Character,"""What's in this for me?""","""내게 뭐가 돌아오는데?""",q2azesyyr,,,,,0,0
104714,PC,Player Character,"""I won't be a party to this horrible crime!""","""난 이 끔찍한 범죄에 가담하지 않아!""",q2azesyyr,,,,,0,0
104715,PC,Player Character,"""What do I have to do?""","""내가 뭘 해야 하는데?""",q2azesyyr,,,,,0,0
104716,PC,Player Character,"""20,000 gold? That's not enough.""","""금화 20,000개? 그건 부족해.""",q2azesyyr,,,,,0,0
104717,PC,Player Character,"""Okay, I'll do it.""","""좋아, 할게.""",q2azesyyr,,,,,0,0
104718,PC,Player Character,"""Why should I believe someone trying to kill her own mother?""","""자기 친엄마를 죽이려는 사람을 왜 믿어야 해?""",q2azesyyr,,,,,0,0
104719,PC,Player Character,"""You're pretty open about this. Aren't you afraid of being found out?""","""이렇게 대놓고 말하는구나. 들키는 거 안 무서워?""",q2azesyyr,,,,,0,0
104720,PC,Player Character,"""You want me to kill your own mother?""","""네 친엄마를 죽이라고?""",q2azesyyr,,,,,0,0
104721,PC,Player Character,"""I'll be going now.""","""이제 갈게.""",q2azesyyr,,,,,0,0
104722,PC,Player Character,"""I want to ask you some questions.""","""질문 좀 하고 싶어.""",q2azesyyr,,,,,0,0
104723,PC,Player Character,"""I have questions about this... mission.""","""이... 임무에 대해 물어볼 게 있어.""",q2azesyyr,,,,,0,0
104724,PC,Player Character,"""I want to ask you about something else.""","""다른 걸 물어보고 싶어.""",q2azesyyr,,,,,0,0
104725,PC,Player Character,"""What am I supposed to do again?""","""내가 뭘 해야 한다고 했지?""",q2azesyyr,,,,,0,0
104726,PC,Player Character,"""I think we need to renegotiate our terms.""","""조건을 다시 협상할 필요가 있을 것 같은데.""",q2azesyyr,,,,,0,0
104727,PC,Player Character,"""What if I tell your mother what you're planning?""","""네 엄마한테 네 계획을 말하면 어떻게 하려고?""",q2azesyyr,,,,,0,0
104728,PC,Player Character,"""Why did Myrune banish you instead of killing you?""","""미룬이 널 죽이지 않고 왜 추방했어?""",q2azesyyr,,,,,0,0
104729,PC,Player Character,"""Why I should help you with this?""","""내가 왜 이걸 도와야 하는데?""",q2azesyyr,,,,,0,0
