StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
28016,PC,Player Character,Could I ask you some questions?,질문 좀 해도 돼?,2q4c_crtinlng,,[지능 보통],,,0,0
28017,PC,Player Character,Me want ask questions.,나 질문 하고 싶어.,2q4c_crtinlng,,[지능 낮음],,,0,0
28018,PC,Player Character,Goodbye.,안녕.,2q4c_crtinlng,,,,,0,0
28019,PC,Player Character,What is all this fighting about?,이 싸움이 다 뭐 때문이야?,2q4c_crtinlng,,[지능 보통],,,0,0
28020,PC,Player Character,Do you know anything about cults in the city?,도시의 사교에 대해 아는 거 있어?,2q4c_crtinlng,,[지능 보통],,,0,0
28021,PC,Player Character,When did the fighting begin?,싸움이 언제 시작된 거야?,2q4c_crtinlng,,[지능 보통],,,0,0
28022,PC,Player Character,Do you know of any work I might find?,내가 할 만한 일이 있을까?,2q4c_crtinlng,,[지능 보통],,,0,0
28023,PC,Player Character,What all fighting about?,싸움 뭐 때문이야?,2q4c_crtinlng,,[지능 낮음],,,0,0
28024,PC,Player Character,You knows 'bout cults here?,너 여기 사교 얘기 알아?,2q4c_crtinlng,,[지능 낮음],,,0,0
28025,PC,Player Character,When fighting starts?,싸움 언제 시작했어?,2q4c_crtinlng,,[지능 낮음],,,0,0
28026,PC,Player Character,You know where me finds work?,너 나 일 찾을 곳 알아?,2q4c_crtinlng,,[지능 낮음],,,0,0
28027,PC,Player Character,Do you know anything else about it?,그것에 대해 더 아는 거 있어?,2q4c_crtinlng,,[지능 보통],,,0,0
28028,PC,Player Character,"You knows more, maybe?",너 더 아는 거 있어?,2q4c_crtinlng,,[지능 낮음],,,0,0
28029,PC,Player Character,Can you tell me about Luskan?,러스칸에 대해 말해 줄 수 있어?,2q4c_crtinlng,,[지능 보통],,,0,0
28030,PC,Player Character,What you tell 'bout Luskan?,너 러스칸에 대해 뭐 말해줘.,2q4c_crtinlng,,[지능 낮음],,,0,0
28031,PC,Player Character,I want to ask you something else.,다른 걸 물어보고 싶어.,2q4c_crtinlng,,[지능 보통],,,0,0
28032,PC,Player Character,Me have other question.,나 다른 질문 있어.,2q4c_crtinlng,,[지능 낮음],,,0,0
28033,PC,Player Character,Tell me about this place?,이 장소에 대해 말해 줘?,2q4c_crtinlng,,[지능 보통],,,0,0
28034,PC,Player Character,You tells 'bout this place?,너 이 장소 설명해줘?,2q4c_crtinlng,,[지능 낮음],,,0,0
28035,PC,Player Character,Where would I find Oreth?,오레스는 어디서 찾을 수 있어?,2q4c_crtinlng,,2q4_oreth01,,,0,0
28036,PC,Player Character,Where would I find Rhaine?,레인은 어디서 찾을 수 있어?,2q4c_crtinlng,,2q4_rhaine01,,,0,0
28037,PC,Player Character,Where me finds Oreth?,나 오레스 어디서 찾아?,2q4c_crtinlng,,2q4_oreth02,,,0,0
28038,PC,Player Character,Where me finds Rhaine?,나 레인 어디서 찾아?,2q4c_crtinlng,,2q4_rhaine02,,,0,0
28039,PC,Player Character,"You're one of the brothel girls, then?",그럼 넌 매춘굴 여자 중 하나구나?,2q4c_crtinlng,,[지능 보통],,,0,0
28040,PC,Player Character,I'd like to hire you.,고용하고 싶어.,2q4c_crtinlng,,[지능 보통],,,0,0
28041,PC,Player Character,How is it the brothel is still open?,매춘굴이 어떻게 아직도 열려 있어?,2q4c_crtinlng,,[지능 보통],,,0,0
28042,PC,Player Character,Tell me about Miss Bela.,벨라 부인에 대해 말해 줘.,2q4c_crtinlng,,[지능 보통],,,0,0
28043,PC,Player Character,Let me ask you something else.,다른 걸 물어볼게.,2q4c_crtinlng,,[지능 보통],,,0,0
28044,PC,Player Character,"You brothel girl, then, huh?",너 매춘굴 여자야?,2q4c_crtinlng,,[지능 낮음],,,0,0
28045,PC,Player Character,Me wants hire you.,나 너 고용하고 싶어.,2q4c_crtinlng,,[지능 낮음],,,0,0
28046,PC,Player Character,How brothel open still?,매춘굴 어떻게 아직 열려 있어?,2q4c_crtinlng,,[지능 낮음],,,0,0
28047,PC,Player Character,Tells me 'bout Miss Bela.,벨라 부인 얘기 해줘.,2q4c_crtinlng,,[지능 낮음],,,0,0
28048,PC,Player Character,Me ask something else.,나 다른 거 물어볼게.,2q4c_crtinlng,,[지능 낮음],,,0,0
28049,PC,Player Character,What do they demand?,그들이 뭘 요구해?,2q4c_crtinlng,,[지능 보통],,,0,0
28050,PC,Player Character,What they demands?,놈들 뭐 요구해?,2q4c_crtinlng,,[지능 낮음],,,0,0
