StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
98545,PC,Player Character,"""Goodbye.""","""안녕.""",h5_knower_places,,,,,0,0
98546,PC,Player Character,"""Yeah, I got tired of waiting.""","""그래, 기다리는 데 지쳤어.""",h5_knower_places,,,,,0,0
98547,PC,Player Character,"""I come of my own accord.""","""내 자신의 의지로 왔어.""",h5_knower_places,,,,,0,0
98548,PC,Player Character,"""I'm not the Planetar.""","""난 플레네타가 아니야.""",h5_knower_places,,,,,0,0
98549,PC,Player Character,"""Where is the Knower of Names imprisoned?""","""이름의 현자는 어디에 갇혀 있어?""",h5_knower_places,,,,,0,0
98550,PC,Player Character,"""But I'm not your Planetar!""","""하지만 난 네 플레네타가 아니라고!""",h5_knower_places,,,,,0,0
98551,PC,Player Character,"""You just don't want to tell me!""","""넌 그냥 말하기 싫은 거잖아!""",h5_knower_places,,,,,0,0
98552,PC,Player Character,"""No, but I had hoped you would.""","""아니, 하지만 네가 알 거라 기대했어.""",h5_knower_places,,,,,0,0
98553,PC,Player Character,"""Yes, I did...""","""그래, 그랬어...""",h5_knower_places,,,,,0,0
98554,PC,Player Character,"""And the second answer?""","""그럼 두 번째 답은?""",h5_knower_places,,,,,0,0
98555,PC,Player Character,"""Thanks for nothing.""","""아무것도 안 가르쳐 주고 고맙네.""",h5_knower_places,,,,,0,0
98556,PC,Player Character,"""Thank you.""","""고마워.""",h5_knower_places,,,,,0,0
98557,PC,Player Character,"""What's that supposed to mean?""","""그게 무슨 뜻이야?""",h5_knower_places,,,,,0,0
98558,PC,Player Character,"""Thank you.""","""고마워.""",h5_knower_places,,,,,0,0
98559,PC,Player Character,<StartAction>Look at the Sleeping Man's ring.</Start>,<StartAction>잠자는 자의 반지를 봅니다.</Start>,h5_knower_places,,,,,0,0
98560,PC,Player Character,"""Why can't you tell me?""","""왜 말해줄 수 없어?""",h5_knower_places,,,,,0,0
98561,PC,Player Character,"""Tell me about your sister, the Knower of Names.""","""네 언니, 이름의 현자에 대해 말해줘.""",h5_knower_places,,,,,0,0
98562,PC,Player Character,"""She let herself be loved by Mephistopheles?""","""그녀가 메피스토펠레스의 사랑을 받게 내버려 뒀어?""",h5_knower_places,,,,,0,0
98563,PC,Player Character,"""The Planetar doesn't love you.""","""플레네타는 너를 사랑하지 않아.""",h5_knower_places,,,,,0,0
98564,PC,Player Character,"""I love you for more than just your mind...""","""난 네 정신뿐 아니라 그 이상을 사랑해...""",h5_knower_places,,,,,0,0
98565,PC,Player Character,"""Do you ever lie?""","""넌 거짓말을 하기도 해?""",h5_knower_places,,,,,0,0
98566,PC,Player Character,"""Who do you love?""","""누구를 사랑해?""",h5_knower_places,,,,,0,0
98567,PC,Player Character,"""What is this place?""","""여기가 어디야?""",h5_knower_places,,,,,0,0
98568,PC,Player Character,"""Who are you?""","""넌 누구야?""",h5_knower_places,,,,,0,0
98569,PC,Player Character,"""I don't know what you're talking about.""","""무슨 얘기인지 모르겠어.""",h5_knower_places,,,,,0,0
