StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
49623,PC,Player Character,"Sorry, I didn't mean to interrupt.","미안해, 방해할 생각은 아니었어.",m0q01a05erda,,[지능 보통],,,0,0
49624,PC,Player Character,Me sorry. Me not mean to interrupt.,미안해. 나 방해할 생각 아니었어.,m0q01a05erda,,[지능 낮음],,,0,0
49625,PC,Player Character,I think I'll be going now.,이제 가볼게.,m0q01a05erda,,[지능 보통],,,0,0
49626,PC,Player Character,What's your problem? I'm just trying to be friendly.,뭐가 문제야? 그냥 친하게 지내려는 건데.,m0q01a05erda,,[지능 보통],,,0,0
49627,PC,Player Character,Me go now.,나 이제 가.,m0q01a05erda,,[지능 낮음],,,0,0
49628,PC,Player Character,Why you so mad? Me just want be talk at you.,왜 그렇게 화나? 나 그냥 말하고 싶었어.,m0q01a05erda,,[지능 낮음],,,0,0
49629,PC,Player Character,Why do you want to meet Lady Aribeth so badly?,왜 아리베스 경을 그렇게 만나고 싶어?,m0q01a05erda,,[지능 보통],,,0,0
49630,PC,Player Character,How's your training going?,훈련은 어때?,m0q01a05erda,,[지능 보통],,,0,0
49631,PC,Player Character,I want to ask you a few questions.,질문 좀 하고 싶어.,m0q01a05erda,,[지능 보통],,,0,0
49632,PC,Player Character,Why you want meet Aribeth so bad?,왜 아리베스 그렇게 만나고 싶어?,m0q01a05erda,,[지능 낮음],,,0,0
49633,PC,Player Character,How you training going?,훈련 어때?,m0q01a05erda,,[지능 낮음],,,0,0
49634,PC,Player Character,Me want ask you some questions.,나 질문 좀 하고 싶어.,m0q01a05erda,,[지능 낮음],,,0,0
49635,PC,Player Character,What can you tell me about the plague?,역병에 대해 뭘 알려줄 수 있어?,m0q01a05erda,,[지능 보통],,,0,0
49636,PC,Player Character,Have you heard those rumors about a cure for the plague?,역병 치료법에 대한 소문 들었어?,m0q01a05erda,,[지능 보통],,,0,0
49637,PC,Player Character,How do you like training here at the Academy?,여기 사관학교에서 훈련하는 건 어때?,m0q01a05erda,,[지능 보통],,,0,0
49638,PC,Player Character,What you know 'bout plague?,역병에 대해 뭘 알아?,m0q01a05erda,,[지능 낮음],,,0,0
49639,PC,Player Character,You hear stuff 'bout cure for plague?,역병 치료법에 대한 얘기 들었어?,m0q01a05erda,,[지능 낮음],,,0,0
49640,PC,Player Character,You like training at Academy?,사관학교 훈련 좋아?,m0q01a05erda,,[지능 낮음],,,0,0
49641,PC,Player Character,I won't take much of your time. I promise.,시간 많이 안 걸릴 거야. 약속해.,m0q01a05erda,,[지능 보통],,,0,0
49642,PC,Player Character,Me speak at you quick. Me promise me not use much time.,나 빨리 말할게. 나 시간 많이 안 걸려. 약속해.,m0q01a05erda,,[지능 낮음],,,0,0
49643,PC,Player Character,You better answer my questions if you know what's good for you!,다치기 싫으면 내 질문에 답하는 게 좋을 거야!,m0q01a05erda,,[지능 보통],,,0,0
49644,PC,Player Character,You answer me question or you be sorry!,"나 질문 답해, 안 그러면 나중에 후회해!",m0q01a05erda,,[지능 낮음],,,0,0
