StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
23062,PC,Player Character,Farewell.,그럼 이만.,m1q5a09bert,,[지능 보통],,,0,0
23063,PC,Player Character [M1Q5A09],"Marcus? Was he a mage, perhaps? Kept a Journal?",마르쿠스? 혹시 마법사였나? 일지를 갖고 있었어?,m1q5a09bert,,m1q5a09bertclgn,[M1Q5A09],,0,0
23064,PC,Player Character,He's probably dead in the streets.,그는 아마 길거리에서 죽었을 거야.,m1q5a09bert,,[지능 보통],,,0,0
23065,PC,Player Character [M1Q5A09],Ha! He's dead! I saw his corpse under a dozen zombies!,하! 그는 죽었어! 수십 마리 좀비 밑에 깔린 시체를 봤다고!,m1q5a09bert,,m1q5a09bertclgn,[M1Q5A09],,0,0
23066,PC,Player Character [M1Q5A09],"I am sorry, but he fell to zombies. I found his body.","유감이지만, 좀비들에게 당했어. 시신을 찾았어.",m1q5a09bert,,m1q5a09bertclgn,[M1Q5A09],,0,0
23067,PC,Player Character [M1Q5A09],I found his possessions. I could give them to you.,그의 유품을 찾았어. 당신에게 줄 수 있어.,m1q5a09bert,,m1q5a09bertclgn,[M1Q5A09],,0,0
23068,PC,Player Character,"Actually, I was mistaken. I don't have his things.",실은 착각했어. 그의 물건은 내게 없어.,m1q5a09bert,,[지능 보통],,,0,0
23070,PC,Player Character [M1Q5A09],He had this staff. Take it.,이 지팡이를 갖고 있었어. 받아.,m1q5a09bert,m1q5a09bertelc,m1q5a09bertclg5,[M1Q5A09],,0,0
23071,PC,Player Character [M1Q5A09],He had a journal. Take it.,일지를 갖고 있었어. 받아.,m1q5a09bert,m1q5a09bert0005,m1q5a09bert0001,[M1Q5A09],,0,0
23072,PC,Player Character,I don't have anything else of his.,그의 물건은 더 이상 없어.,m1q5a09bert,,[지능 보통],,,0,0
23073,PC,Player Character [M1Q5A09],"Heh, I have his things now. Let's talk price.","헤, 이제 그의 물건은 내가 갖고 있어. 값을 치러.",m1q5a09bert,,m1q5a09bertclgn,[M1Q5A09],,0,0
23074,PC,Player Character,I wish I could help.,도와줄 수 있으면 좋겠는데.,m1q5a09bert,,[지능 보통],,,0,0
23075,PC,Player Character,"Then live in denial, fool. I told you what I saw.",그럼 부정하며 살아. 바보야. 내가 본 걸 말해줬잖아.,m1q5a09bert,,[지능 보통],,,0,0
23076,PC,Player Character,I'm sure he will turn up.,그는 분명 나타날 거야.,m1q5a09bert,,[지능 보통],,,0,0
23077,PC,Player Character,Powerful? Maybe I should seek him out.,강력하다고? 나도 찾아봐야겠는걸.,m1q5a09bert,,[지능 보통],,,0,0
