StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
19551,Creature,Kurdan Fenkt,"Yes, master. We lay wait for dem here.","네, 주인님. 여기서 그놈들 기다리고 있었습니다.",M1Q2_KURDAN,,,,vs_nhalorm1_050,0,0
19552,Creature,Kurdan Fenkt,Hrrr... You show prowess in battle. I surrender to you.,"흐르르... 싸움 잘하네. 항복하지.",M1Q2_KURDAN,nw_d1_j_surr01,,,vs_nhalorm1_051,0,0
19553,Creature,Kurdan Fenkt,"So you hunt da Head Gaoler, yuh? You know what you face?","그래서 간수장 쫓는 거야, 응? 뭘 상대하는지 알아?",M1Q2_KURDAN,nw_d1_j_surr03,,,vs_nhalorm1_052,0,0
19554,Creature,Kurdan Fenkt,"The Wailing? No. Head Gaoler, he no man anymore, just a shell of a man. On the inside, something eat his brain. It sees through his eyes, and makes him... different.","울부짖는 죽음? 아냐. 간수장, 그 자 이제 사람 아냐, 그냥 껍데기야. 안에서 뭔가가 그 놈 뇌 먹었어. 그 놈 눈으로 보고, 그 놈을... 다르게 만들어.",M1Q2_KURDAN,,,,,0,0
19555,Creature,Kurdan Fenkt,Why he set prisoners free? Why he make guards into zombies? Why he trust me to watch that back of his? Why? Because he ain't Alaefin anymore.,"왜 그 놈이 죄수들 풀어줘? 왜 경비들을 좀비로 만들어? 왜 나한테 뒤 맡겨? 왜? 그 놈 이제 알레핀 아니니까.",M1Q2_KURDAN,,,,,0,0
19556,Creature,Kurdan Fenkt,"You meet them soon enough. They down in his lair, protectin' him. Feedin' him. He say he make me like them if I not serve him... ","곧 만나게 될 거야. 그놈들 그 자 소굴 아래에서 지키고 있어. 먹여주고. 그 자가 그래, 안 섬기면 나도 그놈들처럼 만든다고...",M1Q2_KURDAN,,,,,0,0
19557,Creature,Kurdan Fenkt,Ha! Maybe you can talk sense into them. Talk to them all and maybe there be no place for brain creature to jump to. It gets into new people real fast.,"하! 어쩌면 그놈들 설득할 수 있을지도. 다 설득하면 뇌 생명체가 뛰어들 데가 없어질지도. 그게 새 사람한테 엄청 빨리 들어가거든.",M1Q2_KURDAN,,,,,0,0
19558,Creature,Kurdan Fenkt,"Yeah, I seen it. It's small like a dog and smells like dead moss. No head, just a big brain all open. That must be why it likes eating them so much.","응, 봤어. 개만큼 작고 죽은 이끼 냄새 나. 머리 없어, 그냥 큰 뇌가 다 열려 있어. 그래서 뇌 먹는 거 좋아하나 봐.",M1Q2_KURDAN,,,,,0,0
19559,Creature,Kurdan Fenkt,"I not know about that stuff. I just know that Head Gaoler was tough, and if brain creature can get him, then it's stronger than him, so it's really dangerous... ","그런 건 몰라. 그냥 아는 건 간수장이 세다는 거야, 근데 뇌 생명체가 그 놈 잡았으면, 그보다 센 거니까, 진짜 위험해...",M1Q2_KURDAN,,,,,0,0
19560,Creature,Kurdan Fenkt,"Hrrr, I not stay here. If Head Gaoler kill you, he know I surrender to you, and he eat my brain for that. I not want that.","흐르르, 나 여기 안 있어. 간수장이 널 죽이면, 내가 항복한 거 알고, 내 뇌 먹을 거야. 그건 싫어.",M1Q2_KURDAN,,,,,0,0
