StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
106550,PC,Player Character,"""I should be going now.""","""이제 가봐야겠어.""",q6_greeters,,,,,0,0
106551,PC,Player Character,"""I want to ask you some questions.""","""질문 좀 하고 싶어.""",q6_greeters,,,,,0,0
106552,PC,Player Character,"""Tell me about those drow you mentioned.""","""네가 말한 드로우들에 대해 말해줘.""",q6_greeters,,,,,0,0
106553,PC,Player Character,"""It's strange you can't remember what they were looking for.""","""그들이 뭘 찾고 있었는지 기억 못 한다니 이상하네.""",q6_greeters,,,,,0,0
106554,PC,Player Character,"""I'm looking for allies against the Valsharess.""","""발샤레스에 대항할 동맹을 찾고 있어.""",q6_greeters,,,,,0,0
106555,PC,Player Character,"""How did you come to be down here?""","""어떻게 여기 내려오게 됐어?""",q6_greeters,,,,,0,0
106556,PC,Player Character,"""Better off? How?""","""더 나아? 어떻게?""",q6_greeters,,,,,0,0
106557,PC,Player Character,"""Tell me about your town.""","""네 마을에 대해 말해줘.""",q6_greeters,,,,,0,0
106558,PC,Player Character,"""I want to know more about this town.""","""이 마을에 대해 더 알고 싶어.""",q6_greeters,,,,,0,0
106559,PC,Player Character,"""Tell me where to find the castle.""","""성이 어디 있는지 알려줘.""",q6_greeters,,,,,0,0
106560,PC,Player Character,"""Tell me where to find the wizard's tower.""","""마법사의 탑이 어디 있는지 알려줘.""",q6_greeters,,,,,0,0
106561,PC,Player Character,"""Tell me where to find the library.""","""도서관이 어디 있는지 알려줘.""",q6_greeters,,,,,0,0
106562,PC,Player Character,"""Tell me where to find the temple.""","""사원이 어디 있는지 알려줘.""",q6_greeters,,,,,0,0
106563,PC,Player Character,"""Wouldn't you rather live up in the mountains?""","""산 위에서 사는 게 더 낫지 않아?""",q6_greeters,,,,,0,0
106564,PC,Player Character,"""Where can I find your Queen?""","""여왕이 어디 있어?""",q6_greeters,,,,,0,0
106565,PC,Player Character,"""I want to ask you something else.""","""다른 걸 물어보고 싶어.""",q6_greeters,,,,,0,0
106566,PC,Player Character,"""Why did she leave the palace?""","""왜 궁전을 떠났어?""",q6_greeters,,,,,0,0
106567,PC,Player Character,"""Driders?""","""드라이더?""",q6_greeters,,,,,0,0
106568,PC,Player Character,"""Serves you right, if you're too dumb to leave.""","""당연한 일이지, 떠날 정신도 없을 만큼 멍청하다면.""",q6_greeters,,,,,0,0
106569,PC,Player Character,"""That's horrible! Why do you stay here?""","""끔찍하네! 왜 여기 머물러?""",q6_greeters,,,,,0,0
106570,PC,Player Character,"""Are you okay? Did something happen to you?""","""괜찮아? 무슨 일 있었어?""",q6_greeters,,,,,0,0
106571,PC,Player Character,"""Out of my way, unless you want those wings clipped!""","""비켜, 날개 잘려도 괜찮으면 그냥 있어!""",q6_greeters,,,,,0,0
106572,PC,Player Character,"""What are winged elves doing in the Underdark?""","""날개 달린 엘프들이 언더다크에서 뭐 해?""",q6_greeters,,,,,0,0
106573,PC,Player Character,"""Beautiful? It's nothing but a cold, damp cave!""","""아름답다고? 차갑고 축축한 동굴일 뿐인데!""",q6_greeters,,,,,0,0
106574,PC,Player Character,"""Is there something you're not telling me?""","""뭔가 숨기는 거 있어?""",q6_greeters,,,,,0,0
106575,PC,Player Character,"""Are you prisoners here?""","""여기 포로야?""",q6_greeters,,,,,0,0
106576,PC,Player Character,"""Troubles? Do you mean the drow?""","""문제? 드로우 말하는 거야?""",q6_greeters,,,,,0,0
