StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
28971,PC,Player Character,What kind of reward?,무슨 보상인데?,2q4e_baram,,[지능 보통],,,0,0
28972,PC,Player Character,What reward you mean?,어떤 보상 말하는 거야?,2q4e_baram,,[지능 낮음],,,0,0
28973,PC,Player Character,"Kurth made me the same offer, actually.","사실 커스가 똑같은 제안을 했어.",2q4e_baram,,2q4_baram01,,,0,0
28974,PC,Player Character,"Kurth gaves same offer, too.","커스도 똑같은 제안했어.",2q4e_baram,,2q4_baram02,,,0,0
28975,PC,Player Character,"Kurth is already dead, actually.","사실 커스는 이미 죽었어.",2q4e_baram,,2q4_baram03,,,0,0
28976,PC,Player Character,"Kurth dead, already.","커스 이미 죽었어.",2q4e_baram,,2q4_baram04,,,0,0
28977,PC,Player Character,Hah! I've no interest in working for you.,하! 당신 밑에서 일할 생각은 없어.,2q4e_baram,,[지능 보통],,,0,0
28978,PC,Player Character,Me haves no interest in working for you.,나 너 밑에서 일하는 거 흥미 없어.,2q4e_baram,,[지능 낮음],,,0,0
28979,PC,Player Character,"I want to ask you some questions, first.","먼저 몇 가지 물어보고 싶은데.",2q4e_baram,,[지능 보통],,,0,0
28980,PC,Player Character,"Me wants to ask questions, first.","나 먼저 질문 있어.",2q4e_baram,,[지능 낮음],,,0,0
28981,PC,Player Character,What about Londa's children? Do you have them?,론다의 아이들은 어떻게 된 거야? 당신이 데리고 있어?,2q4e_baram,,2q4_baram05,,,0,0
28982,PC,Player Character,You haves Londa's kids?,너 론다 애들 가지고 있어?,2q4e_baram,,2q4_baram06,,,0,0
28983,PC,Player Character,"<StartCheck>[Persuade]</Start> Perhaps. I want more gold, however.","<StartCheck>[설득]</Start> 아마도. 하지만 돈을 더 줘야 해.",2q4e_baram,2q4_perslim,2q4_perslimn,,,0,0
28984,PC,Player Character,<StartCheck>[Persuade]</Start> Maybe. Me wants more gold.,"<StartCheck>[설득]</Start> 글쎄, 나 돈 더 줘야 해.",2q4e_baram,2q4_perslim,2q4_persliml,,,0,0
28985,PC,Player Character,I'm interested.,관심 있어.,2q4e_baram,,[지능 보통],,,0,0
28986,PC,Player Character,Me interested.,나 관심 있어.,2q4e_baram,,[지능 낮음],,,0,0
28987,PC,Player Character,I want them released.,그들을 풀어줬으면 해.,2q4e_baram,,[지능 보통],,,0,0
28988,PC,Player Character,Me wants them released.,나 그들 풀어주길 바라지.,2q4e_baram,,[지능 낮음],,,0,0
28989,PC,Player Character,"I just wanted to know that, that's all.","그냥 그게 알고 싶었을 뿐이야.",2q4e_baram,,[지능 보통],,,0,0
28990,PC,Player Character,"Me just wants to know, is all.","나 그냥 알고 싶었어.",2q4e_baram,,[지능 낮음],,,0,0
28991,PC,Player Character,No thanks.,사양할게.,2q4e_baram,,[지능 보통],,,0,0
28992,PC,Player Character,Nope. Thanks.,아니. 고맙지만.,2q4e_baram,,[지능 낮음],,,0,0
28993,PC,Player Character,"I want Londa's children released, as well.","론다의 아이들도 풀어줘야 해.",2q4e_baram,,2q4_baram10,,,0,0
28994,PC,Player Character,"Me wants Londa's kids released, too.","나 론다 애들도 풀어줬으면 해.",2q4e_baram,,2q4_baram11,,,0,0
28995,PC,Player Character,"I want to get into the Host Tower, as well.","중심탑에도 들어갈 수 있어야 해.",2q4e_baram,,2q4_kurth12,,,0,0
28996,PC,Player Character,"Me wants to get into wizard tower, too.","나 마법사 탑도 들어가고 싶어.",2q4e_baram,,2q4_kurth13,,,0,0
28997,PC,Player Character,<StartCheck>[Persuade]</Start> I was hoping you could make me a better offer.,<StartCheck>[설득]</Start> 더 나은 제안을 해줬으면 하는데.,2q4e_baram,,[지능 보통],,,0,0
28998,PC,Player Character,"<StartCheck>[Persuade]</Start> You makes me better offer, maybe?","<StartCheck>[설득]</Start> 너 더 좋은 제안해주면 안 돼?",2q4e_baram,,[지능 낮음],,,0,0
28999,PC,Player Character,I want to ask you some questions.,몇 가지 물어보고 싶은데.,2q4e_baram,,[지능 보통],,,0,0
29000,PC,Player Character,Me want to ask you questions.,나 너한테 질문 있어.,2q4e_baram,,[지능 낮음],,,0,0
29001,PC,Player Character,I suppose I'll have to kill you.,당신을 죽여야 할 것 같군.,2q4e_baram,,[지능 보통],,,0,0
29002,PC,Player Character,"Me have to kill you, me guessing.","나 너 죽여야 할 거 같아.",2q4e_baram,,[지능 낮음],,,0,0
29003,PC,Player Character,Nothing at all.,아무것도 안 할 거야.,2q4e_baram,,[지능 보통],,,0,0
