StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
23265,PC,Player Character,"Well, you're safe now. Quit your crying.","됐어, 이제 안전하니까 그만 울어.",m1q5a13kres,,[지능 보통],,,0,0
23266,PC,Player Character,I'm leaving. What are you doing now?,난 가볼게. 넌 이제 뭘 할 거지?,m1q5a13kres,,[지능 보통],,,0,0
23267,PC,Player Character,Who did Drawl make a deal with? Who did this?,드롤은 누구와 거래한 거지? 누가 이런 짓을 한 거야?,m1q5a13kres,,[지능 보통],,,0,0
23268,PC,Player Character,Who is Drawl? A zombie?,드롤은 누구지? 좀비인가?,m1q5a13kres,,[지능 보통],,,0,0
23269,PC,Player Character,"Yes, the plague has taken its toll.","그래, 역병이 큰 피해를 입혔어.",m1q5a13kres,,[지능 보통],,,0,0
23270,PC,Player Character,Like who?,누구 말이지?,m1q5a13kres,,[지능 보통],,,0,0
23271,PC,Player Character,Who you mean?,누구 말해?,m1q5a13kres,,[지능 낮음],,,0,0
23272,PC,Player Character,"Yeah, plague bad for everyone.","응, 역병 모두에게 나빠.",m1q5a13kres,,[지능 낮음],,,0,0
23273,PC,Player Character,You safe now so pipe down.,이제 안전해. 울음 그쳐.,m1q5a13kres,,[지능 낮음],,,0,0
23274,PC,Player Character,Who Drawl? Them be all zombies now?,드롤 누구? 다 이제 좀비야?,m1q5a13kres,,[지능 낮음],,,0,0
23275,PC,Player Character,Who Drawl make deal with?,드롤 누구랑 거래했어?,m1q5a13kres,,[지능 낮음],,,0,0
23276,PC,Player Character,Me leaving. What you do now?,나 간다. 너 이제 뭐 해?,m1q5a13kres,,[지능 낮음],,,0,0
23277,PC,Player Character,Where are they?,그들은 어디 있어?,m1q5a13kres,,[지능 보통],,,0,0
23278,PC,Player Character,Where they?,그들 어디?,m1q5a13kres,,[지능 낮음],,,0,0
23279,PC,Player Character,What happened to Drawl's rivals?,드롤의 경쟁자들은 어떻게 됐지?,m1q5a13kres,,[지능 보통],,,0,0
23280,PC,Player Character,What happen to these rival guys of Drawl?,드롤 경쟁자들 어떻게 됐어?,m1q5a13kres,,[지능 낮음],,,0,0
23281,PC,Player Character,How did Drawl do all this?,드롤은 어떻게 이 모든 일을 해낸 거지?,m1q5a13kres,,[지능 보통],,,0,0
23282,PC,Player Character,How Drawl do this stuff?,드롤 어떻게 이거 했어?,m1q5a13kres,,[지능 낮음],,,0,0
23283,PC,Player Character,Who are you to the Sword Coast Boys?,검 해안의 패거리와 무슨 관계지?,m1q5a13kres,,[지능 보통],,,0,0
23284,PC,Player Character,Who you? What you do with Sword Coast Boys?,너 누구? 검 해안의 패거리랑 뭐해?,m1q5a13kres,,[지능 낮음],,,0,0
