StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
58930,PC,Player Character,Goodbye.,안녕.,m2q1afarmwife,,,,,0,0
58931,PC,Player Character,Me have questions to ask you.,나 물어볼 것 있어.,m2q1afarmwife,,[지능 낮음],,,0,0
58932,PC,Player Character,Why you say that?,왜 그렇게 말해?,m2q1afarmwife,,[지능 낮음],,,0,0
58933,PC,Player Character,<StartCheck>[Lie]</Start> Me seen lots with job collecting taxes.,<StartCheck>[거짓말]</Start> 나 세금 징수하면서 많이 봤어.,m2q1afarmwife,,[지능 낮음],,,0,0
58934,PC,Player Character,I see lots in me adventures.,나 모험하면서 많이 봤어.,m2q1afarmwife,,[지능 낮음],,,0,0
58935,PC,Player Character,I have some questions to ask you.,물어볼 게 좀 있어요.,m2q1afarmwife,,[지능 보통],,,0,0
58936,PC,Player Character,Me need job.,나 일 필요해.,m2q1afarmwife,,[지능 낮음],,,0,0
58937,PC,Player Character,Me need find stuff.,나 물건 찾아야 해.,m2q1afarmwife,,[지능 낮음],,,0,0
58938,PC,Player Character,You hear strange stuff lately?,너 최근에 이상한 얘기 들었어?,m2q1afarmwife,,[지능 낮음],,,0,0
58939,PC,Player Character,I am looking for work.,일을 찾고 있어요.,m2q1afarmwife,,[지능 보통],,,0,0
58940,PC,Player Character,I need directions.,길을 물어보고 싶어요.,m2q1afarmwife,,[지능 보통],,,0,0
58941,PC,Player Character,That's it. Goodbye.,이제 그만 할게요. 안녕히 계세요.,m2q1afarmwife,,,,,0,0
58942,PC,Player Character,Me want ask different thing.,나 다른 거 물어보고 싶어.,m2q1afarmwife,,[지능 낮음],,,0,0
58943,PC,Player Character,I want to ask you something else.,다른 걸 물어보고 싶어요.,m2q1afarmwife,,[지능 보통],,,0,0
58944,PC,Player Character,Where me get healed?,나 어디서 치료받아?,m2q1afarmwife,,[지능 낮음],,,0,0
58945,PC,Player Character,Where me buy good stuff?,나 어디서 좋은 물건 사?,m2q1afarmwife,,[지능 낮음],,,0,0
58946,PC,Player Character,Where can I get healed?,어디서 치료를 받을 수 있죠?,m2q1afarmwife,,[지능 보통],,,0,0
58947,PC,Player Character,Where can I get some equipment?,어디서 장비를 구할 수 있죠?,m2q1afarmwife,,[지능 보통],,,0,0
58948,PC,Player Character,Path to destruction?,파멸의 길?,m2q1afarmwife,,,,,0,0
58949,PC,Player Character,Have you heard anything unusual lately?,최근에 이상한 일 들은 거 있어요?,m2q1afarmwife,,[지능 보통],,,0,0
58950,PC,Player Character,Anything else?,또 다른 거 있나요?,m2q1afarmwife,,,,,0,0
58951,PC,Player Character,Why do you say that?,왜 그렇게 말씀하시죠?,m2q1afarmwife,,[지능 보통],,,0,0
58952,PC,Player Character,<StartCheck>[Lie]</Start> As a tax collector I get to visit with a variety of people.,<StartCheck>[거짓말]</Start> 세금 징수관이라 다양한 사람들을 만나거든요.,m2q1afarmwife,,[지능 보통],,,0,0
58953,PC,Player Character,"Sorry, me mistake. Me ask you some questions.","미안해, 나 실수했어. 나 질문 좀 할게.",m2q1afarmwife,,[지능 낮음],,,0,0
58954,PC,Player Character,You be working for cult if you no give gold to help hunt them.,너 사교 일해 금화 안 주면 사교 위해 일하는 거야.,m2q1afarmwife,,[지능 낮음],,,0,0
58955,PC,Player Character,<StartCheck>[Lie]</Start> Me get gold to help Lady Aribeth hunt cult.,<StartCheck>[거짓말]</Start> 나 금화 모아 아리베스 경 사교 잡는 거 도와.,m2q1afarmwife,,[지능 낮음],,,0,0
58956,PC,Player Character,"Sorry, nevermind. I want to ask you some questions.","미안해요, 잊어주세요. 질문 좀 하고 싶어요.",m2q1afarmwife,,[지능 보통],,,0,0
58957,PC,Player Character,Only someone who is in league with the cult we are hunting would refuse to give gold to help.,우리가 쫓는 사교와 한패인 사람만이 도움을 위한 금화를 거부할 거예요.,m2q1afarmwife,nw_d1_mid_evil,[지능 보통],,,0,0
58958,PC,Player Character,"<StartCheck>[Lie]</Start> I work for Lady Aribeth, and I am collecting gold to help hunt down the cult that started the plague in Neverwinter.","<StartCheck>[거짓말]</Start> 저는 아리베스 경을 위해 일하고, 네버윈터에 역병을 퍼뜨린 사교를 잡기 위한 금화를 모으고 있습니다.",m2q1afarmwife,,[지능 보통],,,0,0
58959,PC,Player Character,I have seen a lot in my adventures.,모험하면서 많이 봤어요.,m2q1afarmwife,,[지능 보통],,,0,0
