StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
27271,PC,Player Character,Who are you?,넌 누구야?,2q4a_londa,,[지능 보통],,,0,0
27272,PC,Player Character,I have some questions.,질문이 좀 있어.,2q4a_londa,,[지능 보통],,,0,0
27273,PC,Player Character,What seems to be the problem?,무슨 문제인데?,2q4a_londa,,[지능 보통],,,0,0
27274,PC,Player Character,"Fine, I'll go.","알았어, 갈게.",2q4a_londa,,[지능 보통],,,0,0
27275,PC,Player Character,Who you?,너 누구?,2q4a_londa,,[지능 낮음],,,0,0
27276,PC,Player Character,Me has questions.,나 질문 있어.,2q4a_londa,,[지능 낮음],,,0,0
27277,PC,Player Character,What is big problem?,뭐가 큰 문제야?,2q4a_londa,,[지능 낮음],,,0,0
27278,PC,Player Character,"Okays, me go.","좋아, 나 갈게.",2q4a_londa,,[지능 낮음],,,0,0
27279,PC,Player Character,"At least tell me who you are, then.",그럼 적어도 누군지는 말해 줘.,2q4a_londa,,[지능 보통],,,0,0
27280,PC,Player Character,Why? What's wrong?,왜? 무슨 일인데?,2q4a_londa,,[지능 보통],,,0,0
27281,PC,Player Character,"I see. You're too good to talk to me, is that it?",알겠어. 나랑 얘기하긴 싫다는 거지?,2q4a_londa,,[지능 보통],,,0,0
27282,PC,Player Character,"Say who you is, then.",그럼 누군지 말해.,2q4a_londa,,[지능 낮음],,,0,0
27283,PC,Player Character,Why? What be wrong?,왜? 뭐가 잘못됐어?,2q4a_londa,,[지능 낮음],,,0,0
27284,PC,Player Character,"Me sees. You be too gooder to talk to me, huh?",알았어. 너 나한테 얘기하기 너무 좋은 거지?,2q4a_londa,,[지능 낮음],,,0,0
27285,PC,Player Character,What happened?,무슨 일이 있었어?,2q4a_londa,,[지능 보통],,,0,0
27286,PC,Player Character,Aww... poor rich noble lost all her gold?,아이고... 불쌍한 부자 귀족이 금화를 전부 잃었네?,2q4a_londa,,[지능 보통],,,0,0
27287,PC,Player Character,You lost your title? That isn't everything.,칭호를 잃었다고? 그게 전부는 아니잖아.,2q4a_londa,,[지능 보통],,,0,0
