StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
45359,PC,Player Character,Who are you?,누구세요?,m3q02g21gols,,[지능 보통],,,0,0
45360,PC,Player Character,Who you be?,넌 누구야?,m3q02g21gols,,[지능 낮음],,,0,0
45361,PC,Player Character,I want to ask you some questions.,질문 좀 하고 싶어요.,m3q02g21gols,,[지능 보통],,,0,0
45362,PC,Player Character,Me want ask question.,나 질문 할 거야.,m3q02g21gols,,[지능 낮음],,,0,0
45363,PC,Player Character,I'll be going now.,이만 갈게요.,m3q02g21gols,,[지능 보통],,,0,0
45364,PC,Player Character,Me go now.,나 이제 가.,m3q02g21gols,,[지능 낮음],,,0,0
45365,PC,Player Character,"I'm sorry, I don't understand you.","죄송해요, 무슨 말인지 모르겠어요.",m3q02g21gols,,[지능 보통],,,0,0
45366,PC,Player Character,Me no understand.,나 이해 안 돼.,m3q02g21gols,,[지능 낮음],,,0,0
45367,PC,Player Character,What are you trying to say?,무슨 말을 하려는 거예요?,m3q02g21gols,,[지능 보통],,,0,0
45368,PC,Player Character,Huh?,응?,m3q02g21gols,,[지능 낮음],,,0,0
45369,PC,Player Character,I'll be going now.,이만 갈게요.,m3q02g21gols,,[지능 보통],,,0,0
45370,PC,Player Character,Me go now.,나 이제 가.,m3q02g21gols,,[지능 낮음],,,0,0
45371,PC,Player Character,What can you tell me about the Creator Race?,창조자 종족에 대해 알려줄 수 있어요?,m3q02g21gols,,[지능 보통],,,0,0
45372,PC,Player Character,What you know 'bout Creator Race?,창조자 종족 뭐 알아?,m3q02g21gols,,[지능 낮음],,,0,0
45373,PC,Player Character,What is this place you are building?,여기서 뭘 짓고 있는 거예요?,m3q02g21gols,,[지능 보통],,,0,0
45374,PC,Player Character,What you build here?,여기서 뭐 만들어?,m3q02g21gols,,[지능 낮음],,,0,0
45375,PC,Player Character,I am searching for one of the Words of Power.,권능의 언령 중 하나를 찾고 있어요.,m3q02g21gols,,[지능 보통],,,0,0
45376,PC,Player Character,Me look for Power Word.,나 권능의 언령 찾아.,m3q02g21gols,,[지능 낮음],,,0,0
45377,PC,Player Character,What can you tell me about these golem guardians?,이 수호 골렘에 대해 알려줄 수 있어요?,m3q02g21gols,,[지능 보통],,,0,0
45378,PC,Player Character,You know more 'bout golems?,골렘 더 알아?,m3q02g21gols,,[지능 낮음],,,0,0
45379,PC,Player Character,What was that you said about magical wards?,마법 결계에 대해 뭐라고 했어요?,m3q02g21gols,,[지능 보통],,,0,0
45380,PC,Player Character,What you say 'bout magic wards?,마법 결계 뭐라고 했어?,m3q02g21gols,,[지능 낮음],,,0,0
45381,PC,Player Character,Do you know what the vault protects?,금고가 뭘 지키는지 알아요?,m3q02g21gols,,[지능 보통],,,0,0
45382,PC,Player Character,What be inside vault?,금고 안에 뭐 있어?,m3q02g21gols,,[지능 낮음],,,0,0
45383,PC,Player Character,Thank you for your help. I will be going now.,도와줘서 고마워요. 이만 갈게요.,m3q02g21gols,,[지능 보통],,,0,0
45384,PC,Player Character,Me thank you for help. Me go now.,도와줘서 고마워. 나 이제 가.,m3q02g21gols,,[지능 낮음],,,0,0
45385,PC,Player Character [M3Q2G21],I've changed my mind. I want you to make the golem vulnerable to fire instead.,생각이 바뀌었어요. 대신 골렘을 화염에 약하게 만들어줘요.,m3q02g21gols,m3q2g21golsegb1,[지능 보통],[M3Q2G21],,0,0
45386,PC,Player Character [M3Q2G21],I've changed my mind. I want you to make the golem vulnerable to cold instead.,생각이 바뀌었어요. 대신 골렘을 냉기에 약하게 만들어줘요.,m3q02g21gols,m3q2g21golsegb2,[지능 보통],[M3Q2G21],,0,0
45387,PC,Player Character [M3Q2G21],I've changed my mind. I want you to make the golem vulnerable to blunt weapons instead.,생각이 바뀌었어요. 대신 골렘을 둔기에 약하게 만들어줘요.,m3q02g21gols,m3q2g21golsegb3,[지능 보통],[M3Q2G21],,0,0
45388,PC,Player Character [M3Q2G21],I've changed my mind. I want you to make the golem vulnerable to slashing and piercing weapons.,생각이 바뀌었어요. 골렘을 참격과 관통 무기에 약하게 만들어줘요.,m3q02g21gols,m3q2g21golsegb4,[지능 보통],[M3Q2G21],,0,0
45389,PC,Player Character [M3Q2G21],"Me change mind. Make golem hurt by cold now, 'kay?","나 생각 바뀌었어. 골렘 냉기에 약하게 해줘, 응?",m3q02g21gols,m3q2g21golsegb2,[지능 낮음],[M3Q2G21],,0,0
45390,PC,Player Character [M3Q2G21],"Me change mind. Make golem hurt by blunt weapons now, 'kay?","나 생각 바뀌었어. 골렘 둔기에 약하게 해줘, 응?",m3q02g21gols,m3q2g21golsegb3,[지능 낮음],[M3Q2G21],,0,0
45391,PC,Player Character [M3Q2G21],"Me change mind. Make golem hurt by slashing 'n' piercing weapons now, 'kay?","나 생각 바뀌었어. 골렘 베고 찌르는 거에 약하게 해줘, 응?",m3q02g21gols,m3q2g21golsegb4,[지능 낮음],[M3Q2G21],,0,0
45392,PC,Player Character [M3Q2G21],"Me change mind. Make golem hurt by fire now, 'kay?","나 생각 바뀌었어. 골렘 불에 약하게 해줘, 응?",m3q02g21gols,m3q2g21golsegb1,[지능 낮음],[M3Q2G21],,0,0
45393,PC,Player Character,Tell me more about this vault and these golems.,금고와 골렘에 대해 더 알려줘요.,m3q02g21gols,,[지능 보통],,,0,0
45394,PC,Player Character,Me want know more about vault and golems.,나 금고랑 골렘 더 알고 싶어.,m3q02g21gols,,[지능 낮음],,,0,0
45395,PC,Player Character [M3Q2G],Is there any way I could convince you not to finish building the golem?,골렘을 완성하지 않게 설득할 수 있을까요?,m3q02g21gols,,m3q2g_slave1,[M3Q2G],,0,0
45396,PC,Player Character [M3Q2G],You no finish golem.,너 골렘 안 만들어.,m3q02g21gols,,m3q2g_slave2,[M3Q2G],,0,0
45397,PC,Player Character,<StartCheck>[Persuade]</Start> I could free you from your enslavement.,<StartCheck>[설득]</Start> 노예 생활에서 풀어줄 수 있어요.,m3q02g21gols,,[지능 보통],,,0,0
45398,PC,Player Character,<StartCheck>[Persuade]</Start> I could give you gold. Lots of it!,<StartCheck>[설득]</Start> 금화 줄 수 있어요. 많이요!,m3q02g21gols,,[지능 보통],,,0,0
45399,PC,Player Character [M3Q2G],Here is Lokar's ring. He said you would help me.,여기 로카의 반지예요. 도와줄 거라고 했어요.,m3q02g21gols,,m3q2ghaveringint,[M3Q2G],,0,0
45401,PC,Player Character,<StartCheck>[Persuade]</Start> Me help you escape!,<StartCheck>[설득]</Start> 나 너 탈출 도와줄 수 있어!,m3q02g21gols,,[지능 낮음],,,0,0
45402,PC,Player Character,<StartCheck>[Persuade]</Start> Me give you big gold.,<StartCheck>[설득]</Start> 나 금화 많이 줄 수 있어.,m3q02g21gols,,[지능 낮음],,,0,0
45403,PC,Player Character [M3Q2G],Me got Lokar ring. Him say you help.,나 로카 반지 있어. 그가 도와줄 거라 했어.,m3q02g21gols,,m3q2ghaveringdum,[M3Q2G],,0,0
45405,PC,Player Character,"Please, if you help me it will strike a great blow against the tyranny of the Creator Race that has enslaved you.","부탁이에요, 도와주면 당신을 노예로 삼은 창조자 종족의 폭정에 큰 타격을 줄 거예요.",m3q02g21gols,,[지능 보통],,,0,0
