StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
21744,PC,Player Character,I'll make it worth your while to let me in.,들여보내 주면 그 수고에 보답을 해 주지.,m1q4b01avista,,[지능 보통],,,0,0
21745,PC,Player Character,What if I join a group you let in?,네가 들여보낸 단체에 내가 가입하면 어때?,m1q4b01avista,,[지능 보통],,,0,0
21746,PC,Player Character [M1Q4C],How about five Smugglers' Coins. Not too shabby.,밀수업자의 주화 5개는 어때요? 나쁘지 않죠.,m1q4b01avista,,m1q4csintncoine5,[M1Q4C],,0,0
21747,PC,Player Character [M1Q4C],"I've a few Smugglers' Coins, the currency of the black market.",밀수업자의 주화가 몇 개 있어요. 암시장의 화폐죠.,m1q4b01avista,,m1q4csintncoinl5,[M1Q4C],,0,0
21748,PC,Player Character,"My dear lady, I'm sure we can come to some... agreement. ","아가씨, 우리... 어떤 합의에 이를 수 있겠죠.",m1q4b01avista,,mcsgendermintn,,,0,0
21749,PC,Player Character,"My services, in any way you see fit to use them.","제 봉사를, 어떤 방식으로든 사용하실 수 있어요.",m1q4b01avista,,[지능 보통],,,0,0
21750,PC,Player Character,I can offer gold.,금화를 드릴 수 있어요.,m1q4b01avista,,[지능 보통],,,0,0
21751,PC,Player Character,Let me in! Aribeth decreed I must keep the peace!,들여보내라! 아리베스가 치안을 유지하라 명했다!,m1q4b01avista,,[지능 보통],,,0,0
21752,PC,Player Character,Is this a black market tavern?,여기는 암시장 선술집인가?,m1q4b01avista,,[지능 보통],,,0,0
21753,PC,Player Character,How can I join one of these groups if you don't let me in?,들여보내지 않으면 어떻게 이 단체에 가입하겠어?,m1q4b01avista,,[지능 보통],,,0,0
21754,PC,Player Character,Who do I have to be to get in?,들어가려면 누가 되어야 하는데?,m1q4b01avista,,[지능 보통],,,0,0
21755,PC,Player Character,What me have to do to get in?,들어가려면 나 뭐 해야 해?,m1q4b01avista,,[지능 낮음],,,0,0
21756,PC,Player Character,This black market tavern?,여기 암시장 선술집이야?,m1q4b01avista,,[지능 낮음],,,0,0
21757,PC,Player Character,You let me in! Me keep the peace!,들여보내! 나 질서 지킨다!,m1q4b01avista,,[지능 낮음],,,0,0
21758,PC,Player Character,Me make it worth your while. ,들여보내면 값하게 해준다.,m1q4b01avista,,[지능 낮음],,,0,0
21759,PC,Player Character,How me join if you not let me in?,안 들여보내면 어떻게 가입해?,m1q4b01avista,,[지능 낮음],,,0,0
21760,PC,Player Character,Me give gold?,나 금화 줘?,m1q4b01avista,,[지능 낮음],,,0,0
21761,PC,Player Character,Maybe me work for yous?,나 네 위해 일해줄까?,m1q4b01avista,,[지능 낮음],,,0,0
21762,PC,Player Character,"Well, me pretty studly. Maybe we make... agreement?","흠, 나 꽤 멋지다. 우리... 합의 볼래?",m1q4b01avista,,mcsgendermintl,,,0,0
21763,PC,Player Character [M1Q4C],Me have some Smugglers' Coins.,나 밀수업자의 주화 좀 있어.,m1q4b01avista,,m1q4csintlcoinl5,[M1Q4C],,0,0
21764,PC,Player Character [M1Q4C],Me got five Smugglers' Coins. That good?,나 밀수업자의 주화 5개 있어. 괜찮아?,m1q4b01avista,,m1q4csintlcoine5,[M1Q4C],,0,0
21765,PC,Player Character,Me not have much. How me join group?,나 가진 거 많지 않아. 어떻게 무리 들어가?,m1q4b01avista,,[지능 낮음],,,0,0
