StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
44580,PC,Player Character,Wow! You really don't like Damas.,와! 정말 다마스를 싫어하는구나.,m3q02a10ecke,,[지능 보통],,,0,0
44581,PC,Player Character,You're pretty hard on your Commander. He's just doing his job.,사령관에게 너무 가혹하네. 그냥 일하는 거잖아.,m3q02a10ecke,,[지능 보통],,,0,0
44582,PC,Player Character,Do you want me to try and speak to Damas on your behalf?,네 편에서 다마스에게 말해볼까?,m3q02a10ecke,,[지능 보통],,,0,0
44583,PC,Player Character,I'll be going now.,이제 갈게.,m3q02a10ecke,,[지능 보통],,,0,0
44584,PC,Player Character,Anything I can do to help?,내가 도울 수 있는 게 있어?,m3q02a10ecke,,[지능 보통],,,0,0
44585,PC,Player Character [M3Q02A10],"Like you said, we gnomes have to stick together. Is there anything I can do to help? ","네 말대로, 우리 노움들끼리는 뭉쳐야지. 내가 도울 수 있는 게 있을까?",m3q02a10ecke,,m3q02a10eckeelc2,[M3Q02A10],,0,0
44586,PC,Player Character,You not like Damas much.,너 다마스 별로 안 좋아하네.,m3q02a10ecke,,[지능 낮음],,,0,0
44587,PC,Player Character,Damas be commander. He just do job.,다마스는 사령관이야. 일하는 거야.,m3q02a10ecke,,[지능 낮음],,,0,0
44588,PC,Player Character,Want me speak at Damas?,나 다마스한테 말해줄까?,m3q02a10ecke,,[지능 낮음],,,0,0
44589,PC,Player Character,Me go now.,나 간다.,m3q02a10ecke,,[지능 낮음],,,0,0
44590,PC,Player Character,Me want help you.,나 너 도와주고 싶어.,m3q02a10ecke,,[지능 낮음],,,0,0
44591,PC,Player Character [M3Q02A10],You gnome like me. Me help you.,너 나처럼 노움이야. 나 너 도울게.,m3q02a10ecke,,m3q02a10eckeelc3,[M3Q02A10],,0,0
44592,PC,Player Character,"Okay, I'll do it.","알았어, 할게.",m3q02a10ecke,,[지능 보통],,,0,0
44593,PC,Player Character,What's in this for me?,그래서 나한테 뭐가 좋아?,m3q02a10ecke,,[지능 보통],,,0,0
44594,PC,Player Character,I've got more important things to worry about.,더 중요한 일이 있어.,m3q02a10ecke,,[지능 보통],,,0,0
44595,PC,Player Character,Me do it!,나 할게!,m3q02a10ecke,,[지능 낮음],,,0,0
44596,PC,Player Character,What me get if me do it?,나 하면 뭐 받아?,m3q02a10ecke,,[지능 낮음],,,0,0
44597,PC,Player Character,Me not got time for this.,나 이거 할 시간 없어.,m3q02a10ecke,,[지능 낮음],,,0,0
60585,PC,Player Character,Me look for Power Words. You know where they be?,나 권능의 언령 찾아. 너 어디 있는지 알아?,m3q02a10ecke,,[지능 낮음],,,0,0
60586,PC,Player Character,"You wouldn't know anything about some ancient artifacts know as the Words of Power, would you?",권능의 언령이라는 고대 유물에 대해 아는 게 있어?,m3q02a10ecke,,[지능 보통],,,0,0
