StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
46795,PC,Player Character,I want to ask you some questions.,질문 좀 하고 싶습니다.,m3q3c10sdrgn,,[지능 보통],,,0,0
46796,PC,Player Character,Me got question for you.,질문 있어.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46797,PC,Player Character,I should go now.,이제 가봐야겠습니다.,m3q3c10sdrgn,,[지능 보통],,,0,0
46798,PC,Player Character,Me want go now.,나 가고 싶어.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46799,PC,Player Character,Who are you?,당신은 누구죠?,m3q3c10sdrgn,,[지능 보통],,,0,0
46800,PC,Player Character,Who you be?,너 누구야?,m3q3c10sdrgn,,[지능 낮음],,,0,0
46801,PC,Player Character,What is this place? How does this world exist inside a snow globe?,여긴 어디죠? 이 세계가 스노 글로브 안에 어떻게 존재하는 거예요?,m3q3c10sdrgn,,[지능 보통],,,0,0
46802,PC,Player Character,What be this place? How it be inside snowball?,여기 어디야? 어떻게 스노우볼 안에 있어?,m3q3c10sdrgn,,[지능 낮음],,,0,0
46803,PC,Player Character,Can you tell me anything about the dwarves and dryads?,드워프와 드라이어드에 대해 뭔가 말해주실 수 있나요?,m3q3c10sdrgn,,[지능 보통],,,0,0
46804,PC,Player Character,Me want know more 'bout dwarf and dryad.,나 드워프랑 드라이어드 더 알고 싶어.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46805,PC,Player Character,I am <FullName>. I am searching for the Words of Power.,저는 <FullName>입니다. 권능의 언령을 찾고 있습니다.,m3q3c10sdrgn,,[지능 보통],,,0,0
46806,PC,Player Character,Me am <FullName>. Me look for Power Word.,나 <FullName>이야. 나 권능의 언령 찾고 있어.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46807,PC,Player Character,"I'm here to kill you, wyrm!","당신을 죽이러 왔습니다, 고룡이여!",m3q3c10sdrgn,,[지능 보통],,,0,0
46808,PC,Player Character,"Me want kill you, dragon!","나 너 죽이러 왔어, 용아!",m3q3c10sdrgn,,[지능 낮음],,,0,0
46809,PC,Player Character,May I ask you some questions?,질문 몇 가지 해도 될까요?,m3q3c10sdrgn,,[지능 보통],,,0,0
46810,PC,Player Character,It okay if me ask you some questions?,질문 몇 개 해도 돼?,m3q3c10sdrgn,,[지능 낮음],,,0,0
46811,PC,Player Character,"Enough talking, coward! Time to die!","말은 그만, 겁쟁이! 죽을 시간이야!",m3q3c10sdrgn,,[지능 보통],,,0,0
46812,PC,Player Character,"No more talk! You die now, coward!","말 그만해! 지금 죽어, 겁쟁이!",m3q3c10sdrgn,,[지능 낮음],,,0,0
46813,PC,Player Character,Yes. Tell me about the Word of Power.,네. 권능의 언령에 대해 말해주세요.,m3q3c10sdrgn,,[지능 보통],,,0,0
46814,PC,Player Character,Yes. Me want you tell me 'bout Word of Power.,응. 권능의 언령 말해줘.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46815,PC,Player Character,I want to ask you something else.,다른 걸 물어보고 싶습니다.,m3q3c10sdrgn,,[지능 보통],,,0,0
46816,PC,Player Character,Me want ask you something else.,나 다른 거 물어보고 싶어.,m3q3c10sdrgn,,[지능 낮음],,,0,0
46817,PC,Player Character,Do you know anything about a Word of Power?,권능의 언령에 대해 아시는 게 있나요?,m3q3c10sdrgn,,[지능 보통],,,0,0
46818,PC,Player Character,You know stuff 'bout Power Word?,권능의 언령 뭐 알아?,m3q3c10sdrgn,,[지능 낮음],,,0,0
46819,PC,Player Character [M3Q03C01],Can you tell me anything about this amulet?,이 호신부에 대해 뭔가 말해주실 수 있나요?,m3q3c10sdrgn,,m3q03c01sdrgsgk1,[M3Q03C01],,0,0
46820,PC,Player Character [M3Q03C01],You know stuff 'bout this amulet?,이 호신부 뭐 알아?,m3q3c10sdrgn,,m3q03c01sdrgsgk2,[M3Q03C01],,0,0
46821,PC,Player Character,How did you end up inside this snowglobe?,어떻게 이 스노 글로브 안에 들어가게 됐나요?,m3q3c10sdrgn,,[지능 보통],,,0,0
46822,PC,Player Character,How you end up inside snowball?,어떻게 스노우볼 안에 갇혔어?,m3q3c10sdrgn,,[지능 낮음],,,0,0
46823,PC,Player Character,Why are they always fighting each other?,왜 항상 서로 싸우는 거죠?,m3q3c10sdrgn,,[지능 보통],,,0,0
