StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
105732,PC,Player Character,"""Goodbye.""","""안녕.""",q3vil_woman_1,,,,,0,0
105733,PC,Player Character,"""Yes, and what about his priesthood.""","""맞아, 그리고 그의 사제단은 어떻게 되고.""",q3vil_woman_1,,,,,0,0
105734,PC,Player Character,"""Think what you wish. What do I care?""","""네 맘대로 생각해. 내가 알 바야?""",q3vil_woman_1,,,,,0,0
105735,PC,Player Character,"""Vix'thra was always dead. But yes, he is no more.""","""빅스트라는 항상 죽어 있었어. 하지만 그래, 이제 없어.""",q3vil_woman_1,,,,,0,0
105736,PC,Player Character,"""Look, I got what I came for and I'm going home.""","""봐, 내가 온 이유는 달성했고 집으로 갈 거야.""",q3vil_woman_1,,,,,0,0
105737,PC,Player Character,"""Any vengeance will be mine. They die tonight.""","""복수는 내 몫이야. 그들은 오늘 밤 죽어.""",q3vil_woman_1,,,,,0,0
105738,PC,Player Character,"""Then you'd best do something about that, hadn't you...""","""그럼 그에 대해 네가 뭔가 하는 게 좋겠지...""",q3vil_woman_1,,,,,0,0
105739,PC,Player Character,"""Goodbye.""","""안녕.""",q3vil_woman_1,,,,,0,0
105740,PC,Player Character,"""Ha. Do you think I did it to please you?""","""하. 내가 널 기쁘게 하려고 한 것 같아?""",q3vil_woman_1,,,,,0,0
105741,PC,Player Character,"""It's true, but the god he worshiped remains.""","""사실이지만, 그가 숭배하던 신은 남아 있어.""",q3vil_woman_1,,,,,0,0
105742,PC,Player Character,"""Yes, no more Ceremonies for Drearing's Deep.""","""그래, 음울한자의 협곡을 위한 의식은 이제 없어.""",q3vil_woman_1,,,,,0,0
105743,PC,Player Character,"""Hey, I freed you from the High Priest. You handle the rest.""","""이봐, 대사제로부터 널 풀어줬어. 나머지는 네가 처리해.""",q3vil_woman_1,,,,,0,0
105744,PC,Player Character,"""If you don't like it, then go back to being slaves!""","""마음에 안 들면 다시 노예로 돌아가!""",q3vil_woman_1,,,,,0,0
105745,PC,Player Character,"""What do you want me to do?""","""내가 뭘 해주길 바라는데?""",q3vil_woman_1,,,,,0,0
105746,PC,Player Character,"""Goodbye.""","""안녕.""",q3vil_woman_1,,,,,0,0
105747,PC,Player Character,"""You're scared of the priests, aren't you.""","""사제들이 무섭지, 그렇지.""",q3vil_woman_1,,q3c_rumor_priest,,,0,0
105748,PC,Player Character,"""Picking?""","""뽑기?""",q3vil_woman_1,,,,,0,0
105749,PC,Player Character,"""How does a Ceremony get called?""","""의식은 어떻게 소집되는 거야?""",q3vil_woman_1,,q3c_rumor_lotter,,,0,0
105750,PC,Player Character,"""Who runs this place?""","""여기는 누가 운영해?""",q3vil_woman_1,,,,,0,0
105751,PC,Player Character,"""And who does the picking?""","""그럼 뽑는 건 누가 해?""",q3vil_woman_1,,,,,0,0
105752,PC,Player Character,"""Why is his name the only one spoken?""","""왜 그의 이름만 말해지는 거야?""",q3vil_woman_1,,,,,0,0
105753,PC,Player Character,"""Picked for what?""","""뭘 위해 뽑히는 거야?""",q3vil_woman_1,,,,,0,0
105754,PC,Player Character,"""Can you tell me a little about this village?""","""이 마을에 대해 좀 말해줄래?""",q3vil_woman_1,,,,,0,0
105755,PC,Player Character,"""Slaves?""","""노예?""",q3vil_woman_1,,,,,0,0
105756,PC,Player Character,"""It's all right. You have nothing to worry about.""","""괜찮아. 걱정할 거 없어.""",q3vil_woman_1,,,,,0,0
105757,PC,Player Character,"""What do you have to worry about?""","""뭘 걱정하는데?""",q3vil_woman_1,,,,,0,0
105758,PC,Player Character,"""Do you have a name?""","""이름이 뭐야?""",q3vil_woman_1,,,,,0,0
105759,PC,Player Character,"""Who says you shouldn't give names?""","""누가 이름을 주면 안 된다고 해?""",q3vil_woman_1,,,,,0,0
105760,PC,Player Character,"""Well my name's <FullName>. Now how hard was that?""","""내 이름은 <FullName>이야. 어렵지 않잖아?""",q3vil_woman_1,,,,,0,0
105761,PC,Player Character,"""What do you mean, 'next one picked'?""","""'다음으로 뽑힐 사람'이 무슨 뜻이야?""",q3vil_woman_1,,,,,0,0
