StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
29854,Creature,Neurik,"Cow's still sick then, is she?","소가 아직 아픈가 보지?",M2Q1CNEURIK,,,,,0,0
29856,Creature,Neurik,"Better safe than sorry. Have a potion, then, and Tyr be with you.","조심하는 게 낫지. 물약 가져가고, 티르께서 함께하시길.",M2Q1CNEURIK,m2q1atfarmneu1,,,,0,0
40864,Creature,Neurik,Neurik,뉴릭,M2Q1CNEURIK|NEURIK3Q11,,,,,0,0
43378,Creature,Neurik,"Igland! Such comments are not appropriate! The Uthgardt beliefs may differ from our own, but they are not on trial here! Please, <FirstName>, continue with your questions.","이글랜드! 그런 발언은 부적절합니다! 우스가르트의 신념이 우리와 다를 순 있지만, 그게 재판 대상이 아닙니다! <FirstName>, 질문을 계속하세요.",NEURIK3Q11,,,,,0,0
43380,Creature,Neurik,"The court does not take kindly to your accusations, young lady. Your husband is here because a man is dead! Don't forget it was this Temple of Tyr that gave Rolgan sanctuary!","법정은 당신 비난을 달갑게 여기지 않습니다, 젊은 여인. 당신 남편이 여기 온 건 사람이 죽었기 때문입니다! 롤간에게 성역을 준 건 바로 이 티르 신전이란 걸 잊지 마십시오!",NEURIK3Q11,m3q01a01iglagb19,,,,0,0
43381,Creature,Neurik,"<FirstName>, in the future you might want to advise your client against calling the jurors racists during the trial. It doesn't go over well. Please, continue with the questions.","<FirstName>, 앞으로는 재판 중에 배심원들을 인종차별주의자라 부르지 말라고 의뢰인에게 조언하는 게 좋겠습니다. 좋게 받아들여지지 않거든요. 질문을 계속하세요.",NEURIK3Q11,,,,,0,0
43388,Creature,Neurik,"<FirstName>, you may make your closing arguments now.","<FirstName>, 이제 최종 변론을 하셔도 됩니다.",NEURIK3Q11,,,,,0,0
43406,Creature,Neurik,"Then as Tyr's representative overseeing this trial, I proclaim judgment in this case. By the light of Tyr's truth, may justice be done!","그럼 이 재판을 감독하는 티르의 대리인으로서 이 사건의 판결을 선고합니다. 티르의 진실의 빛으로, 정의가 실현되길!",NEURIK3Q11,m3q01a01verdsgk0,,,,0,0
43407,Creature,Neurik,Igland! Be quiet.,이글랜드! 조용히 하세요.,NEURIK3Q11,,,,,0,0
43408,Creature,Neurik,"Igland, your time to speak is over!","이글랜드, 말할 시간은 끝났습니다!",NEURIK3Q11,,,,,0,0
43409,Creature,Neurik,"I'm warning you, Igland!","경고합니다, 이글랜드!",NEURIK3Q11,,,,,0,0
43410,Creature,Neurik,"This is not the time for such comments, Igland!","그런 발언할 시간이 아닙니다, 이글랜드!",NEURIK3Q11,,,,,0,0
43411,Creature,Neurik,"Spare us your sarcasm, Igland. <FirstName> must be allowed to present closing arguments without your snide comments!","비꼬는 건 그만두세요, 이글랜드. <FirstName>이 당신의 비꼬는 발언 없이 최종 변론을 할 수 있어야 합니다!",NEURIK3Q11,,,,,0,0
43412,Creature,Neurik,"Enough, Igland!","그만하세요, 이글랜드!",NEURIK3Q11,,,,,0,0
43413,Creature,Neurik,"I do not see three torches in the jury, the verdict is clear: guilty as charged. Rolgan shall be taken away for immediate execution. The rest of you are dismissed. The court thanks you for time.","배심원석에 횃불이 셋 보이지 않으니, 평결은 명확합니다. 기소된 대로 유죄. 롤간은 즉시 처형됩니다. 나머지 분들은 물러나셔도 됩니다. 시간 내주셔서 감사드립니다.",NEURIK3Q11,,,,,0,0
43415,Creature,Neurik,"Igland, your work here is done. I suggest you leave before I write you up for your loutish behavior during these proceedings. You are a disgrace to the hallowed halls of this Temple!","이글랜드, 여기서 할 일은 끝났습니다. 이 절차 동안의 무례한 행동으로 보고서를 쓰기 전에 떠나는 게 좋겠습니다. 이 신전의 신성한 전당에 대한 망신거리입니다!",NEURIK3Q11,,,,,0,0
43416,Creature,Neurik,"<FirstName>, come speak to me when you wish to receive your just reward for your service here.","<FirstName>, 여기서의 봉사에 대한 정당한 보상을 받고 싶으면 저에게 오세요.",NEURIK3Q11,,,,,0,0
43417,Creature,Neurik,"Igland, I have given you a lot of leeway in this case. But you are coming very close to crossing the line of what is acceptable!","이글랜드, 이 사건에서 많이 봐줬습니다. 하지만 이제 용인될 수 있는 선을 넘으려 하고 있습니다!",NEURIK3Q11,,,,,0,0
43419,Creature,Neurik,"Igland, don't push me.","이글랜드, 자극하지 마세요.",NEURIK3Q11,,,,,0,0
43422,Creature,Neurik,"I'm getting sick of all these uncalled for remarks, Igland.","이 모든 불필요한 발언에 지쳐가고 있습니다, 이글랜드.",NEURIK3Q11,,,,,0,0
43423,Creature,Neurik,"The verdict is clear, a three to two decision to acquit. Rolgan, you are free go, as are the rest of you. The court thanks you for time.","평결은 명확합니다. 3대 2로 무죄. 롤간, 당신은 자유입니다. 나머지 분들도 마찬가지입니다. 시간 내주셔서 감사드립니다.",NEURIK3Q11,,,,,0,0
43424,Creature,Neurik,"The verdict is clear, a four to one decision to acquit. Rolgan, you are free to go, as are the rest of you. The court thanks you for time.","평결은 명확합니다. 4대 1로 무죄. 롤간, 당신은 자유입니다. 나머지 분들도 마찬가지입니다. 시간 내주셔서 감사드립니다.",NEURIK3Q11,,,,,0,0
43425,Creature,Neurik,"The verdict is clear, a unanimous five to zero decision to acquit. Rolgan, you are free go, as are the rest of you. The court thanks you for time.","평결은 명확합니다. 만장일치 5대 0으로 무죄. 롤간, 당신은 자유입니다. 나머지 분들도 마찬가지입니다. 시간 내주셔서 감사드립니다.",NEURIK3Q11,,,,,0,0
