StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
32748,PC,Player Character,"I haven't spared your life! Die, scum!","네 목숨을 살려주지 않았어! 죽어라, 쓰레기 같은 놈!",m2q1yesgar,,[지능 보통],,,0,0
32749,PC,Player Character,Why should I not kill you?,왜 널 죽이지 말아야 하지?,m2q1yesgar,,[지능 보통],,,0,0
32750,PC,Player Character,"You beg, but me still kill you! You die now!",너 빌지만 나 그래도 죽여! 너 지금 죽어!,m2q1yesgar,,[지능 낮음],,,0,0
32751,PC,Player Character,"You answer me question, me let you live... maybe.","너 내 질문 답해, 나 너 살려줄게... 아마도.",m2q1yesgar,,[지능 낮음],,,0,0
32752,PC,Player Character,Don't try to lie to me! Shaldrissa is an innocent girl!,거짓말하지 마! 샬드리사는 순진한 소녀야!,m2q1yesgar,,[지능 보통],,,0,0
32753,PC,Player Character,Really. Tell me more.,정말이야. 더 말해봐.,m2q1yesgar,,[지능 낮음],,,0,0
32754,PC,Player Character,"You may go, but I need your ear to claim the reward. The prison tattoo will be proof that I've killed you.","가도 돼, 하지만 보상을 받으려면 귀가 필요해. 감옥 문신이 널 죽였다는 증거가 될 거야.",m2q1yesgar,,[지능 보통],,,0,0
32755,PC,Player Character,You run away now but first give me tattoo ear for proof you dead.,"너 지금 도망가도 돼, 하지만 먼저 나한테 문신 있는 귀 줘야 해, 너 죽었다는 증거로.",m2q1yesgar,,[지능 낮음],,,0,0
32756,PC,Player Character,I think I've decided to kill you after all.,결국 널 죽이기로 했어.,m2q1yesgar,nw_d1_mid_evil,[지능 보통],,,0,0
32757,PC,Player Character,Me want kill you after all.,나 결국 너 죽이고 싶어.,m2q1yesgar,nw_d1_mid_evil,[지능 낮음],,,0,0
32758,PC,Player Character,"Come on now, you don't expect me to believe that load of dung.","에이, 그런 헛소리를 믿을 것 같아?",m2q1yesgar,,[지능 보통],,,0,0
32759,PC,Player Character,Me get mad! You not telling truth!,나 화나! 너 진실 안 말해!,m2q1yesgar,,[지능 낮음],,,0,0
32760,PC,Player Character,Fine. I want any money that you have. Right now!,좋아. 가진 돈 다 내놔. 지금 당장!,m2q1yesgar,,[지능 보통],,,0,0
32761,PC,Player Character,"Okay, me want all your money. Right now!","알았어, 나 네 돈 다 원해. 지금 당장!",m2q1yesgar,,[지능 낮음],,,0,0
32762,PC,Player Character,<StartCheck>[Persuade]</Start> Tell me the truth right now you lying dog!,"<StartCheck>[설득]</Start> 지금 당장 진실을 말해, 이 거짓말쟁이 개자식!",m2q1yesgar,,[지능 보통],,,0,0
32763,PC,Player Character,"<StartCheck>[Persuade]</Start> Tell me truth now, or die!","<StartCheck>[설득]</Start> 지금 진실 말해, 안 그러면 죽어!",m2q1yesgar,,[지능 낮음],,,0,0
32764,PC,Player Character,Okay. I believe you. ,알았어. 믿을게.,m2q1yesgar,nw_d1_small_evil,[지능 보통],,,0,0
32765,PC,Player Character,Okay. Me believe you. ,알았어. 나 너 믿어.,m2q1yesgar,nw_d1_small_evil,[지능 낮음],,,0,0
32766,PC,Player Character,"If you have no money, you're no use to me. Prepare to die!","돈이 없다면, 쓸모가 없어. 죽을 준비해!",m2q1yesgar,,[지능 보통],,,0,0
32767,PC,Player Character,"You have no treasure, then you no use to me. ","너 보물 없으면, 나한테 쓸모없어.",m2q1yesgar,,[지능 낮음],,,0,0
32768,PC,Player Character,You're holding out on me! Come clean or I'll slit your throat!,"뭔가 숨기고 있어! 털어놔, 안 그러면 목을 그어버릴 거야!",m2q1yesgar,nw_d1_small_evil,[지능 보통],,,0,0
32769,PC,Player Character,You know more! You tell or me set you on fire!,너 더 알아! 말 안 하면 나 너 불태워!,m2q1yesgar,nw_d1_small_evil,[지능 낮음],,,0,0
32770,PC,Player Character,Shaldrissa? What sort of secrets does she have?,샬드리사? 무슨 비밀을 가지고 있는데?,m2q1yesgar,,[지능 보통],,,0,0
32771,PC,Player Character,I don't care about any secrets. I want the money!,비밀 따윈 관심 없어. 돈을 원해!,m2q1yesgar,,[지능 보통],,,0,0
32772,PC,Player Character,Shaldrissa? Tell me about Shaldrissa.,샬드리사? 샬드리사에 대해 말해줘.,m2q1yesgar,,[지능 낮음],,,0,0
32773,PC,Player Character,Me not care about Shaldrissa. Me want money!,나 샬드리사 관심 없어. 나 돈 원해!,m2q1yesgar,,[지능 낮음],,,0,0
32774,PC,Player Character,Then what use can you be to me?,그럼 내게 무슨 쓸모가 있지?,m2q1yesgar,,[지능 보통],,,0,0
32775,PC,Player Character,Then what you do for me?,그럼 너 나한테 뭐 해줄래?,m2q1yesgar,,[지능 낮음],,,0,0
