StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
46729,PC,Player Character,Why are the dryads at war with you?,왜 드라이어드들이 너희와 전쟁을 벌이는 거야?,m3q3c07hodd,,[지능 보통],,,0,0
46730,PC,Player Character,Me wonders what dryad is fighting you for.,나 궁금해 드라이어드 왜 너희 싸워.,m3q3c07hodd,,[지능 낮음],,,0,0
46731,PC,Player Character,All right dwarf. Now it's your turn to die.,"알았어, 드워프. 이제 네가 죽을 차례야.",m3q3c07hodd,,[지능 보통],,,0,0
46732,PC,Player Character,Me likes killing dwarf. You ready to die?,나 드워프 죽이는 거 좋아. 너 죽을 준비됐어?,m3q3c07hodd,,[지능 낮음],,,0,0
46733,PC,Player Character,I think I will go now. Farewell.,이제 가볼게. 안녕.,m3q3c07hodd,,[지능 보통],,,0,0
46734,PC,Player Character,Me not talk no more. Me go. Bye!,나 더 얘기 안 해. 나 가. 안녕!,m3q3c07hodd,,[지능 낮음],,,0,0
46735,PC,Player Character,What is this place? How can this world exist inside a snow globe?,여기가 어디야? 어떻게 이 세계가 스노 글로브 안에 있을 수 있어?,m3q3c07hodd,,[지능 보통],,,0,0
46736,PC,Player Character,What this place be? How it be inside snowball?,여기 뭐야? 어떻게 눈 내리는 공 안에 있어?,m3q3c07hodd,,[지능 낮음],,,0,0
46737,PC,Player Character,I want to ask you some questions.,질문 좀 하고 싶어.,m3q3c07hodd,,[지능 보통],,,0,0
46738,PC,Player Character,Me want ask you some questions.,나 질문 좀 하고 싶어.,m3q3c07hodd,,[지능 낮음],,,0,0
46739,PC,Player Character,Have you always been at war with the dryads?,드라이어드들과 항상 전쟁을 해왔어?,m3q3c07hodd,,[지능 보통],,,0,0
46740,PC,Player Character,You always be at war with dryads?,너 항상 드라이어드랑 전쟁해?,m3q3c07hodd,,[지능 낮음],,,0,0
46741,PC,Player Character [M3Q03C03],What do you make of this amulet?,이 호신부를 어떻게 생각해?,m3q3c07hodd,,m3q03c03hoddsgk2,[M3Q03C03],,0,0
46742,PC,Player Character [M3Q03C03],What you think 'bout this amulet?,이 호신부 어떻게 생각해?,m3q3c07hodd,,m3q03c03hoddsgk1,[M3Q03C03],,0,0
46743,PC,Player Character,That's horrible!,끔찍하네!,m3q3c07hodd,,[지능 보통],,,0,0
46744,PC,Player Character,That be bad life.,그거 나쁜 삶이야.,m3q3c07hodd,,[지능 낮음],,,0,0
46745,PC,Player Character,You are immortal! You get to live forever.,넌 불멸이잖아! 영원히 살 수 있어.,m3q3c07hodd,,[지능 보통],,,0,0
46746,PC,Player Character,You not never die. You be live forever!,너 안 죽어. 너 영원히 살아!,m3q3c07hodd,,[지능 낮음],,,0,0
46747,PC,Player Character,Can you do anything to make it magic again?,다시 마법으로 만들 방법이 있어?,m3q3c07hodd,,[지능 보통],,,0,0
46748,PC,Player Character,You know how make it magic again?,너 다시 마법 만드는 방법 알아?,m3q3c07hodd,,[지능 낮음],,,0,0
46749,PC,Player Character,Can you do anything to fix it?,고칠 방법이 있어?,m3q3c07hodd,,[지능 보통],,,0,0
46750,PC,Player Character,You know how fix it?,너 고치는 방법 알아?,m3q3c07hodd,,[지능 낮음],,,0,0
46751,PC,Player Character,Tell me more about this vision.,그 환영에 대해 좀 더 말해줘.,m3q3c07hodd,,[지능 보통],,,0,0
46752,PC,Player Character,You say more 'bout this vision.,너 환영 얘기 더 해줘.,m3q3c07hodd,,[지능 낮음],,,0,0
46753,PC,Player Character,Maybe I could free you from this Master.,내가 이 주인으로부터 널 해방시켜 줄 수도 있어.,m3q3c07hodd,,[지능 보통],,,0,0
46754,PC,Player Character,Maybe me could free you from this Master.,나 주인한테서 너 자유롭게 해줄 수 있어.,m3q3c07hodd,,[지능 낮음],,,0,0
46755,PC,Player Character,Immortal? What do you mean by that?,불멸? 무슨 뜻이야?,m3q3c07hodd,,[지능 보통],,,0,0
46756,PC,Player Character,Immortal? What you mean?,불멸? 무슨 뜻이야?,m3q3c07hodd,,[지능 낮음],,,0,0
