StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
21986,PC,Player Character,Save your posturing. Just show me what you have.,허세는 집어치워. 가진 물건이나 보여.,m1q4b08jerol,,[지능 보통],,,0,0
21987,PC,Player Character,<StartCheck>[Persuade]</Start> How will you know if you don't show me? Come on.,<StartCheck>[설득]</Start> 보여주지 않으면 알 수 없지. 어서.,m1q4b08jerol,,[지능 보통],,,0,0
21988,PC,Player Character,That is an insane price! There must be a cheaper way!,미친 가격이군! 더 싼 방법이 있어야지!,m1q4b08jerol,,[지능 보통],,,0,0
21989,PC,Player Character,Where can I get more if I need them?,더 필요하면 어디서 더 구할 수 있지?,m1q4b08jerol,,[지능 보통],,,0,0
21990,PC,Player Character [M1Q4C],"Very well, I will purchase three.","좋아, 3개 사겠어.",m1q4b08jerol,m1q4jerolbuy3,m1q4csjerolhas3n,[M1Q4C],,0,0
21991,PC,Player Character [M1Q4C],"Very well, I will purchase two.","좋아, 2개 사겠어.",m1q4b08jerol,m1q4jerolbuy2,m1q4csjerolhas2n,[M1Q4C],,0,0
21992,PC,Player Character [M1Q4C],"Very well, I will purchase one.","좋아, 1개 사겠어.",m1q4b08jerol,m1q4jerolbuy1,m1q4csjerolhas1n,[M1Q4C],,0,0
21993,PC,Player Character,"Thank you for your time, then.","그럼, 시간 내줘서 고맙군.",m1q4b08jerol,,[지능 보통],,,0,0
21994,PC,Player Character,Just show me your standard fare.,일반 물건부터 보여 줘.,m1q4b08jerol,m1_openstore_spc,[지능 보통],,,0,0
21995,PC,Player Character,Of course. Have you got anything interesting?,좋아. 흥미로운 물건은 없나?,m1q4b08jerol,,[지능 보통],,,0,0
21996,PC,Player Character,Another time. Goodbye,다음에 보지. 안녕히.,m1q4b08jerol,,[지능 보통],,,0,0
21997,PC,Player Character,What you got? Anything good?,뭐 있어? 좋은 거?,m1q4b08jerol,,[지능 낮음],,,0,0
21998,PC,Player Character,Shut up and show what you have.,입 다물고 뭐 있는지나 보여.,m1q4b08jerol,,[지능 낮음],,,0,0
21999,PC,Player Character,Just show me normal stuff.,평범한 것만 보여 줘.,m1q4b08jerol,m1_openstore_spc,[지능 낮음],,,0,0
22000,PC,Player Character,<StartCheck>[Persuade]</Start> Maybe you show and me decide. Come on.,<StartCheck>[설득]</Start> 보여주면 내가 정해. 자.,m1q4b08jerol,,[지능 낮음],,,0,0
22001,PC,Player Character,Maybe later. Bye.,나중에. 간다.,m1q4b08jerol,,[지능 낮음],,,0,0
22002,PC,Player Character,Bye then.,"그럼, 간다.",m1q4b08jerol,,[지능 낮음],,,0,0
22003,PC,Player Character [M1Q4C],Me buy one.,나 1개 살래.,m1q4b08jerol,m1q4jerolbuy1,m1q4csjerolhas1l,[M1Q4C],,0,0
22004,PC,Player Character [M1Q4C],Me buy two.,나 2개 살래.,m1q4b08jerol,m1q4jerolbuy2,m1q4csjerolhas2l,[M1Q4C],,0,0
22005,PC,Player Character [M1Q4C],Me buy three.,나 3개 살래.,m1q4b08jerol,m1q4jerolbuy3,m1q4csjerolhas3l,[M1Q4C],,0,0
22006,PC,Player Character,Where can me get more?,더는 어디서 구해?,m1q4b08jerol,,[지능 낮음],,,0,0
22007,PC,Player Character,That too much! Can they be cheaper?,너무 비싸! 더 싸게 안 돼?,m1q4b08jerol,,[지능 낮음],,,0,0
22008,PC,Player Character,"Well, in case I want to do that, where is the Seedy Tavern?","좋아, 그렇게 하려면 시디 선술집은 어디지?",m1q4b08jerol,,[지능 보통],,,0,0
22009,PC,Player Character,"Whatever. So, where Seedy Tavern at?",알겠어. 그럼 시디 선술집은 어디야?,m1q4b08jerol,,[지능 낮음],,,0,0
