StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
50911,PC,Player Character,"Sorry, I didn't mean to interrupt.","미안, 방해하려던 건 아니야.",serious,,[지능 보통],,,0,0
50912,PC,Player Character,Me sorry. Me not mean to interrupt.,나 미안해. 나 방해할 생각 없었어.,serious,,[지능 낮음],,,0,0
50913,PC,Player Character,I think I'll be going now.,이제 갈 것 같아.,serious,,[지능 보통],,,0,0
50914,PC,Player Character,What's your problem? I'm just trying to be friendly.,무슨 문제야? 친하게 지내려는 거잖아.,serious,,[지능 보통],,,0,0
50915,PC,Player Character,Me go now.,나 이제 가.,serious,,[지능 낮음],,,0,0
50916,PC,Player Character,Why you so mad? Me just want be talk at you.,왜 그렇게 화났어? 나 그냥 너랑 얘기하고 싶어.,serious,,[지능 낮음],,,0,0
50917,PC,Player Character,Why do you want to meet Lady Aribeth so badly?,왜 그렇게 아리베스 경을 만나고 싶어해?,serious,,[지능 보통],,,0,0
50918,PC,Player Character,How's your training going?,훈련은 어때?,serious,,[지능 보통],,,0,0
50919,PC,Player Character,I want to ask you a few questions.,질문 좀 하고 싶어.,serious,,[지능 보통],,,0,0
50920,PC,Player Character,Why you want meet Aribeth so bad?,왜 너 아리베스 만나고 싶어?,serious,,[지능 낮음],,,0,0
50921,PC,Player Character,How you training going?,너 훈련 어때?,serious,,[지능 낮음],,,0,0
50922,PC,Player Character,Me want ask you some questions.,나 너한테 물어볼 거 있어.,serious,,[지능 낮음],,,0,0
50923,PC,Player Character,What can you tell me about the plague?,역병에 대해 뭘 알려줄 수 있어?,serious,,[지능 보통],,,0,0
50924,PC,Player Character,Have you heard those rumors about a cure for the plague?,역병 치료법에 대한 소문 들었어?,serious,,[지능 보통],,,0,0
50925,PC,Player Character,How do you like training here at the Academy?,사관학교에서 훈련받는 건 어때?,serious,,[지능 보통],,,0,0
50926,PC,Player Character,What you know 'bout plague?,너 역병에 대해 뭘 알아?,serious,,[지능 낮음],,,0,0
50927,PC,Player Character,You hear stuff 'bout cure for plague?,너 역병 치료법 소문 들었어?,serious,,[지능 낮음],,,0,0
50928,PC,Player Character,You like training at Academy?,너 사관학교에서 훈련 좋아해?,serious,,[지능 낮음],,,0,0
50929,PC,Player Character,I won't take much of your time. I promise.,시간 많이 안 걸릴게. 약속해.,serious,,[지능 보통],,,0,0
50930,PC,Player Character,Me speak at you quick. Me promise me not use much time.,나 너한테 빨리 말할게. 나 약속해 시간 많이 안 쓸게.,serious,,[지능 낮음],,,0,0
50931,PC,Player Character,You better answer my questions if you know what's good for you!,잘되려면 내 질문에 답하는 게 좋을 거야!,serious,,[지능 보통],,,0,0
50932,PC,Player Character,You answer me question or you be sorry!,"너 내 질문 대답해, 아니면 후회할 거야!",serious,,[지능 낮음],,,0,0
