StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
62832,PC,Player Character,Why me gotta care about you? What you want?,나 왜 너에 대해 신경 써야 해? 뭘 원해?,m1q3i_cend2,,[지능 낮음],,,0,0
62833,PC,Player Character,What do you want and why should I care?,"뭘 원하시는 거고, 왜 제가 신경 써야 하죠?",m1q3i_cend2,,[지능 보통],,,0,0
62834,PC,Player Character,Slow down and me listen. What wrong?,천천히 해. 나 들을게. 무슨 일이야?,m1q3i_cend2,,[지능 낮음],,,0,0
62835,PC,Player Character,"Slow down, just tell me what's wrong.",천천히 하세요. 무슨 일인지 말해 주세요.,m1q3i_cend2,,[지능 보통],,,0,0
62836,PC,Player Character,Me not got time for this. Bye.,나 이거 시간 없어. 안녕.,m1q3i_cend2,,[지능 낮음],,,0,0
62837,PC,Player Character,I don't have time for this. Goodbye.,이거 신경 쓸 시간 없어요. 안녕히 계세요.,m1q3i_cend2,,[지능 보통],,,0,0
62838,PC,Player Character,Me thought this was Blacklake. Tell me about this place.,나 여긴 검은호수인 줄 알았어. 여기에 대해 말해줘.,m1q3i_cend2,,[지능 낮음],,,0,0
62839,PC,Player Character,"This isn't the Blacklake? Tell me about this area, then.",여기 검은호수가 아니에요? 그럼 이 지역에 대해 말해 주세요.,m1q3i_cend2,,[지능 보통],,,0,0
62840,PC,Player Character,Plague-thugs? What you mean? Sick guys?,역병-강도들? 무슨 뜻이야? 아픈 놈들?,m1q3i_cend2,,[지능 낮음],,,0,0
62841,PC,Player Character,Plague-thugs? Explain what you mean by that.,역병-강도들이요? 무슨 뜻인지 설명해 주세요.,m1q3i_cend2,,[지능 보통],,,0,0
62842,PC,Player Character,"So how me gets to Blacklake place, then?",그럼 나 검은호수 지구로 어떻게 가?,m1q3i_cend2,,[지능 낮음],,,0,0
62843,PC,Player Character,So how do I get to the Blacklake district?,그럼 검은호수 지구로 어떻게 가죠?,m1q3i_cend2,,[지능 보통],,,0,0
62844,PC,Player Character,Monster? What yous mean?,괴물? 무슨 뜻이야?,m1q3i_cend2,,[지능 낮음],,,0,0
62845,PC,Player Character,Monster? What monster do you mean?,괴물이요? 무슨 괴물을 말하는 거죠?,m1q3i_cend2,,[지능 보통],,,0,0
62846,PC,Player Character,What happen here? Why this place so wrecked up?,여기 무슨 일 일어났어? 왜 이 지역 이렇게 엉망이야?,m1q3i_cend2,,[지능 낮음],,,0,0
62847,PC,Player Character,What happened here? Why is this area in such bad shape?,여기 무슨 일이 있었어요? 왜 이 지역이 이렇게 심하게 망가진 거죠?,m1q3i_cend2,,[지능 보통],,,0,0
62848,PC,Player Character,Me gots to ask yous something else.,나 다른 거 물어봐야 해.,m1q3i_cend2,,[지능 낮음],,,0,0
62849,PC,Player Character,I'm going to ask you something else.,다른 걸 물어볼게요.,m1q3i_cend2,,[지능 보통],,,0,0
62850,PC,Player Character [M1Q3I],Loxar? He a big half-orc? Me gots his head here.,록사? 큰 하프오크? 나 그놈 머리 여기 있어.,m1q3i_cend2,,m1q3icendclg03,[M1Q3I],,0,0
62851,PC,Player Character [M1Q3I],Loxar? Big half-orc? I've got his head right here.,록사요? 큰 하프오크? 그놈 머리가 바로 여기 있어요.,m1q3i_cend2,,m1q3icendclg02,[M1Q3I],,0,0
62852,PC,Player Character,You tells me about this Loxar guy.,너 이 록사라는 놈에 대해 말해줘.,m1q3i_cend2,,[지능 낮음],,,0,0
62853,PC,Player Character,"Tell me about this ""Loxar.""","이 ""록사""에 대해 말해 주세요.",m1q3i_cend2,,[지능 보통],,,0,0
62854,PC,Player Character,You gets no helps from Blacklake guards?,너 검은호수 경비대한테 도움 못 받았어?,m1q3i_cend2,,[지능 낮음],,,0,0
62855,PC,Player Character,You couldn't get any help from the Blacklake guards?,검은호수 경비대한테 도움을 받을 수 없었어요?,m1q3i_cend2,,[지능 보통],,,0,0
62856,PC,Player Character,What me gets paid if me do this?,나 이거 하면 얼마 받아?,m1q3i_cend2,,[지능 낮음],,,0,0
62857,PC,Player Character,What will I be paid to kill him?,그 놈을 죽이면 얼마를 받게 되죠?,m1q3i_cend2,,[지능 보통],,,0,0
62858,PC,Player Character,Me see what me can do.,나 뭘 할 수 있는지 볼게.,m1q3i_cend2,,[지능 낮음],,,0,0
62859,PC,Player Character,I will see what I can do.,뭘 할 수 있는지 보겠습니다.,m1q3i_cend2,,[지능 보통],,,0,0
62860,PC,Player Character,"You tell what yous need, again.",너 필요한 거 다시 말해줘.,m1q3i_cend2,,[지능 낮음],,,0,0
62861,PC,Player Character,Tell me again what you need.,필요한 걸 다시 말씀해 주세요.,m1q3i_cend2,,[지능 보통],,,0,0
62862,PC,Player Character [M1Q3I],Me killed guy that kill everyone here.,나 여기 사람들 다 죽인 놈 죽였어.,m1q3i_cend2,,m1q3icendclg05,[M1Q3I],,0,0
62863,PC,Player Character [M1Q3I],I killed the villain that was killing everyone.,모두를 죽이던 악당을 죽였습니다.,m1q3i_cend2,,m1q3icendclg04,[M1Q3I],,0,0
62864,PC,Player Character [M1Q3I],Me gots head of guy who killed all the peoples.,나 사람들 다 죽인 놈 머리 가지고 있어.,m1q3i_cend2,,m1q3icendclg03,[M1Q3I],,0,0
62865,PC,Player Character [M1Q3I],I have the head of the villain that was killing everyone.,모두를 죽이던 악당의 머리를 가지고 있습니다.,m1q3i_cend2,,m1q3icendclg02,[M1Q3I],,0,0
