StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
42260,PC,Player Character,Grovelling won't save your worthless hide! Die!,빌어봤자 그 하찮은 목숨 못 구해! 죽어!,2q6c_rimardo,,[지능 보통],,,0,0
42261,PC,Player Character,"Answer my questions, then.","그럼 내 질문에 대답해.",2q6c_rimardo,,[지능 보통],,,0,0
42262,PC,Player Character,Me still kill you! You die now!,나 여전히 죽일 거야! 이제 죽어!,2q6c_rimardo,,[지능 낮음],,,0,0
42263,PC,Player Character,"You answer me question me let you live, maybe.",질문에 대답하면 살려줄지도.,2q6c_rimardo,,[지능 낮음],,,0,0
42264,PC,Player Character,Where is Maugrim?,모그림은 어디 있어?,2q6c_rimardo,,[지능 보통],,,0,0
42265,PC,Player Character,Where be Maugrim?,모그림 어디 있어?,2q6c_rimardo,,[지능 낮음],,,0,0
42266,PC,Player Character,What does this cult want? Why are they doing all this?,사교가 원하는 게 뭐야? 왜 이런 짓을 하는 거지?,2q6c_rimardo,,[지능 보통],,,0,0
42267,PC,Player Character,What cult want? Why they do this?,사교 뭐 원해? 왜 이래?,2q6c_rimardo,,[지능 낮음],,,0,0
42268,PC,Player Character,Tell me what you know.,아는 거 다 말해.,2q6c_rimardo,,[지능 보통],,,0,0
42269,PC,Player Character,"You talk, now.",말해. 지금.,2q6c_rimardo,,[지능 낮음],,,0,0
42270,PC,Player Character,"Fine, I want to ask you something else.","좋아, 다른 걸 물어볼게.",2q6c_rimardo,,[지능 보통],,,0,0
42271,PC,Player Character,"Okay, me want ask other stuff.","알았어, 다른 거 물어볼래.",2q6c_rimardo,,[지능 낮음],,,0,0
42272,PC,Player Character,<StartCheck>[Persuade]</Start> Your life is in my hands. You had best tell me all you know.,<StartCheck>[설득]</Start> 네 목숨은 내 손에 달렸어. 아는 거 다 말하는 게 좋을 거야.,2q6c_rimardo,,[지능 보통],,,0,0
42273,PC,Player Character,<StartCheck>[Persuade]</Start> You life in me hands. You no keep secret...,<StartCheck>[설득]</Start> 네 목숨 내 손에 있어. 비밀 숨기지 마...,2q6c_rimardo,,[지능 낮음],,,0,0
42274,PC,Player Character,Either you start talking or I start removing your fingers!,말하든지 손가락을 하나씩 자르든지!,2q6c_rimardo,nw_d1_small_evil,[지능 보통],,,0,0
42275,PC,Player Character,You talk or me hack off you fingers!,말해 안 그러면 손가락 잘라!,2q6c_rimardo,nw_d1_small_evil,[지능 낮음],,,0,0
