StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
79330,PC,Player Character,Goodbye.,안녕히.,karsus,,,,,0,0
79331,PC,Player Character,I'm here to destroy you.,당신을 파괴하러 왔어요.,karsus,,,,,0,0
79332,PC,Player Character,I'm here to save you.,당신을 구하러 왔어요.,karsus,,,,,0,0
79333,PC,Player Character,Do you know how I might find the Wise Wind?,지혜의 바람을 어떻게 찾을 수 있을지 아세요?,karsus,,c_william_wind_n,,,0,0
79334,PC,Player Character,What were your crimes?,무슨 죄를 지으셨죠?,karsus,,,,,0,0
79335,PC,Player Character,What do you mean she cast you out?,누가 당신을 쫓아냈다는 게 무슨 뜻이죠?,karsus,,,,,0,0
79336,PC,Player Character,What has been your punishment?,어떤 벌을 받으셨나요?,karsus,,,,,0,0
79337,PC,Player Character,May I read your confession?,당신의 고백록을 읽어봐도 될까요?,karsus,,,,,0,0
79338,PC,Player Character,The once-great Karsus?,한때 위대했던 카서스?,karsus,,,,,0,0
79341,PC,Player Character,Leave.,떠납니다.,karsuspenitance,,,,,0,0
79342,PC,Player Character,"Read the confessions of the Archmage, Karsus.",대마법사 카서스의 고백록을 읽습니다.,karsuspenitance,,,,,0,0
