StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
81661,PC,Player Character,Goodbye.,안녕히 계세요.,q3_musharak,,,,,0,0
81662,PC,Player Character,I would like to ask you some questions.,몇 가지 물어보고 싶은데요.,q3_musharak,,,,,0,0
81663,PC,Player Character,That is all my questions.,물을 건 다 물었습니다.,q3_musharak,,,,,0,0
81664,PC,Player Character,I have questions about the Aoists.,에이오 신도들에 대해 물어볼 게 있어요.,q3_musharak,,,,,0,0
81665,PC,Player Character,Where are the archeologists?,고고학자들은 어디 있죠?,q3_musharak,,,,,0,0
81666,PC,Player Character,How do the Aoists survive here?,에이오 신도들은 여기서 어떻게 살아남나요?,q3_musharak,,,,,0,0
81667,PC,Player Character,Who is their leader?,지도자는 누구죠?,q3_musharak,,,,,0,0
81668,PC,Player Character,I have questions about you.,당신에 대해 물어보고 싶은데요.,q3_musharak,,,,,0,0
81669,PC,Player Character,That is all my questions about you.,당신에 대해선 다 물었습니다.,q3_musharak,,,,,0,0
81670,PC,Player Character,You have children?,자식이 있어요?,q3_musharak,,,,,0,0
81671,PC,Player Character,You just said you did!,방금 있다고 하지 않았어요!,q3_musharak,,,,,0,0
81672,PC,Player Character,What brought you here?,어떻게 여기까지 오게 됐죠?,q3_musharak,,,,,0,0
81673,PC,Player Character,It doesn't really seem like they are your people.,그들이 당신 사람들인 것 같진 않은데요.,q3_musharak,,,,,0,0
81674,PC,Player Character,You liked the Aoists?,에이오 신도들이 마음에 들었나요?,q3_musharak,,,,,0,0
81675,PC,Player Character,I would like to see your goods.,물건을 좀 보고 싶습니다.,q3_musharak,,,,,0,0
81676,PC,Player Character,What kind of things do you sell? ,무슨 물건을 팔죠?,q3_musharak,,,,,0,0
81677,PC,Player Character,Tell me about the minister.,목사에 대해 말해주세요.,q3_musharak,,,,,0,0
81678,PC,Player Character,Who is this Duvockri you spoke of?,말씀하신 두복크리는 누구죠?,q3_musharak,,,,,0,0
81679,PC,Player Character,I met Jasmeena.,자즈미나를 만났습니다.,q3_musharak,,con_mushy_5,,,0,0
81680,PC,Player Character,Who is Jasmeena?,자즈미나는 누구죠?,q3_musharak,,con_mushy_6,,,0,0
81681,PC,Player Character,I want to speak about something else.,다른 얘기를 하고 싶은데요.,q3_musharak,,,,,0,0
81682,PC,Player Character,Is there something between the two of them?,둘 사이에 무슨 일이라도 있나요?,q3_musharak,,,,,0,0
81683,PC,Player Character,Tell me about this wine.,이 포도주에 대해 말해주세요.,q3_musharak,,,,,0,0
