StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
44208,PC,Player Character,"I thank you for your greeting, Endar Heartfood. I am <FullName>.","인사에 감사드립니다, 엔다르 하트푸드. 저는 <FullName>입니다.",m3q01a10anda,,[지능 보통],,,0,0
44209,PC,Player Character,You nice man. Me name is <FullName>.,너 좋은 사람이야. 나 이름 <FullName>이야.,m3q01a10anda,,[지능 낮음],,,0,0
44210,PC,Player Character,What kind of tensions are there between the Uthgardt and the Lords' Alliance?,우스가르트와 영주 연합 사이에 어떤 긴장이 있나요?,m3q01a10anda,,[지능 보통],,,0,0
44211,PC,Player Character,"What you mean, tension? You got stiff neck?",긴장 무슨 말이야? 목 뻣뻣해?,m3q01a10anda,,[지능 낮음],,,0,0
44212,PC,Player Character [M3Q01A10],Aarin Gend mentioned the Elk tribe had allied against us. What can you tell me about them? ,아린 겐드가 큰사슴 부족이 우리에게 대항하여 동맹을 맺었다고 언급했습니다. 그들에 대해 뭘 말해주실 수 있나요?,m3q01a10anda,,m3q01a10andaelk1,[M3Q01A10],,0,0
44213,PC,Player Character [M3Q01A10],Gend say Elk tribe at war with us. Me want know 'bout Elk tribe.,겐드가 큰사슴 부족이 우리랑 전쟁 중이라고 했어. 나 큰사슴 부족 알고 싶어.,m3q01a10anda,,m3q01a10andaelk2,[M3Q01A10],,0,0
44214,PC,Player Character,Can I ask you some questions?,질문 좀 해도 될까요?,m3q01a10anda,,[지능 보통],,,0,0
44215,PC,Player Character,Me want ask questions.,나 질문 하고 싶어.,m3q01a10anda,,[지능 낮음],,,0,0
44216,PC,Player Character,I'll be going now.,이제 가볼게요.,m3q01a10anda,,[지능 보통],,,0,0
44217,PC,Player Character,Me want go now.,나 가고 싶어.,m3q01a10anda,,[지능 낮음],,,0,0
44218,PC,Player Character [M3Q01P],Murder? What are you talking about?,살인이요? 무슨 말씀이신가요?,m3q01a10anda,,m3q01pctrial,[M3Q01P],,0,0
44220,PC,Player Character,I don't want to get involved in this.,이 일에 관여하고 싶지 않습니다.,m3q01a10anda,,[지능 보통],,,0,0
44221,PC,Player Character,Me no care 'bout this.,나 이거 상관 안 해.,m3q01a10anda,,[지능 낮음],,,0,0
44222,PC,Player Character,"Don't worry, I will represent Rolgan!","걱정 마세요, 제가 롤간을 변호하겠습니다!",m3q01a10anda,,[지능 보통],,,0,0
44223,PC,Player Character,Me go help Rolgan!,나 가서 롤간 도와줄게!,m3q01a10anda,,[지능 낮음],,,0,0
44224,PC,Player Character,Tell me about your people.,당신 부족에 대해 말해주세요.,m3q01a10anda,,[지능 보통],,,0,0
44225,PC,Player Character,What you people be like?,너네 부족 어때?,m3q01a10anda,,[지능 낮음],,,0,0
44226,PC,Player Character,Why have the Uthgardt joined the Lords' Alliance in this place?,우스가르트가 왜 이곳에서 영주 연합에 합류했나요?,m3q01a10anda,,[지능 보통],,,0,0
44227,PC,Player Character,Why you people camp here with them Neverwinter guys?,왜 너네 네버윈터 사람들이랑 여기 야영해?,m3q01a10anda,,[지능 낮음],,,0,0
44228,PC,Player Character,I sense there is tension between your people and the Lords' Alliance.,당신 부족과 영주 연합 사이에 긴장이 있는 것 같은데요.,m3q01a10anda,,[지능 보통],,,0,0
44229,PC,Player Character,Me think you no like them Neverwinter guys.,나 생각엔 너네 네버윈터 사람들 안 좋아하는 것 같아.,m3q01a10anda,,[지능 낮음],,,0,0
60540,PC,Player Character,<StartCheck>[Lie]</Start> Me come to say you need pay war tax if you want stay friends with Neverwinter guys.,<StartCheck>[거짓말]</Start> 나 말하러 왔어. 네버윈터 사람들이랑 친구 하려면 전쟁세 내야 돼.,m3q01a10anda,,[지능 낮음],,,0,0
60541,PC,Player Character,<StartCheck>[Lie]</Start> I've come to tell you that as our ally you have to pay a war tax to the Lords' Alliance.,<StartCheck>[거짓말]</Start> 동맹으로서 영주 연합에 전쟁세를 내야 한다고 말씀드리러 왔습니다.,m3q01a10anda,,[지능 보통],,,0,0
60542,PC,Player Character,Give me 50 gold or me kill you and you tribe need new chief!,금화 50개 내놔 아니면 너 죽이고 부족 새 족장 필요하게 만들어!,m3q01a10anda,,[지능 낮음],,,0,0
60543,PC,Player Character,"Hand over 50 gold or your tribe will have to find a new chieftain, old man!","금화 50개를 넘기시오, 안 그러면 부족이 새 족장을 찾아야 할 거요, 노인장!",m3q01a10anda,,[지능 보통],,,0,0
60544,PC,Player Character,Me not mean for insult you honor. Nevermind.,나 너 명예 모욕할 생각 없었어. 신경 쓰지 마.,m3q01a10anda,,[지능 낮음],,,0,0
60545,PC,Player Character,I didn't mean to insult your honor. Just forget about it.,당신의 명예를 모욕할 의도는 아니었습니다. 그냥 잊어주세요.,m3q01a10anda,,[지능 보통],,,0,0
60546,PC,Player Character,Me not care. Give me 50 gold or me make Neverwinter army wipe you out!,나 상관 안 해. 금화 50개 내놔 아니면 네버윈터 군대가 너네 쓸어버려!,m3q01a10anda,,[지능 낮음],,,0,0
60547,PC,Player Character,Not my problem. Give me 50 gold or the Lords' Alliance army will wipe you out!,"내 문제가 아닙니다. 금화 50개를 내시오, 안 그러면 영주 연합 군대가 당신들을 쓸어버릴 거요!",m3q01a10anda,,[지능 보통],,,0,0
60548,PC,Player Character,Me want ask question 'bout Rolgan.,나 롤간 질문 하고 싶어.,m3q01a10anda,,[지능 낮음],,,0,0
60549,PC,Player Character,I want to ask you some questions about Rolgan.,롤간에 대해 질문 좀 하고 싶습니다.,m3q01a10anda,,[지능 보통],,,0,0
