StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
24415,PC,Player Character,Could I ask you some questions?,몇 가지 물어봐도 될까?,nwgenbarkeep,,[지능 보통],,,0,0
24416,PC,Player Character,Me want ask questions.,나 질문할래.,nwgenbarkeep,,[지능 낮음],,,0,0
24417,PC,Player Character,Goodbye.,그럼 이만.,nwgenbarkeep,,,,,0,0
24418,PC,Player Character,Are you sure there isn't anything going on?,정말 아무 일도 없는 게 맞나?,nwgenbarkeep,,[지능 보통],,,0,0
24419,PC,Player Character,You not know about stuff? No stuff happening?,아무것도 몰라? 아무 일도 안 일어나?,nwgenbarkeep,,[지능 낮음],,,0,0
24420,PC,Player Character,I thought bartenders liked to talk. Why not you?,바텐더라면 말하는 것을 좋아한다고 생각했지. 아닌가?,nwgenbarkeep,,[지능 보통],,,0,0
24421,PC,Player Character,Me thought bartenders talk lots. Why you not?,바텐더들 수다 좋아하잖아. 왜 너는 아냐?,nwgenbarkeep,,[지능 낮음],,,0,0
24422,PC,Player Character,So you've just given up?,그래서 그냥 포기한 거야?,nwgenbarkeep,,[지능 보통],,,0,0
24423,PC,Player Character,So you just give up then?,그럼 그냥 포기야?,nwgenbarkeep,,[지능 낮음],,,0,0
24439,PC,Player Character,Could I ask you some questions?,몇 가지 물어봐도 될까?,nwgenbarmaid,,[지능 보통],,,0,0
24440,PC,Player Character,Me want ask questions.,나 질문할래.,nwgenbarmaid,,[지능 낮음],,,0,0
24441,PC,Player Character,Goodbye.,그럼 이만.,nwgenbarmaid,,,,,0,0
24442,PC,Player Character,What do you know about Lord Nasher?,나셰르 영주님에 대해 아는 게 있나?,nwgenbarmaid,,[지능 보통],,,0,0
24443,PC,Player Character,What do you know about Aribeth?,아리베스에 대해 뭘 알아?,nwgenbarmaid,,[매력 중간/지능 중간],,,0,0
24444,PC,Player Character,Shouldn't the people be the first to hear about cure attempts?,치료 시도에 대해 시민들이 가장 먼저 들어야 하는 것 아닌가?,nwgenbarmaid,,[매력 높음/지능 중간],,,0,0
24445,PC,Player Character,What can you tell me about Neverwinter?,네버윈터에 대해 뭐 알려 줄 수 있지?,nwgenbarmaid,,[지능 보통],,,0,0
24446,PC,Player Character,What you know about Nasher guy?,나셰르 그 사람에 대해 뭐 알아?,nwgenbarmaid,,[지능 낮음],,,0,0
24447,PC,Player Character,What you know about Aribeth?,아리베스에 대해 뭐 알아?,nwgenbarmaid,,[매력 중간/지능 낮음],,,0,0
24448,PC,Player Character,Maybe people should be told plague stuff. Why they not?,사람들에게 역병 얘기를 알려야 해. 왜 안 해?,nwgenbarmaid,,[매력 높음/지능 낮음],,,0,0
24449,PC,Player Character,What you know about Neverwinter?,네버윈터에 대해 뭐 알아?,nwgenbarmaid,,[지능 낮음],,,0,0
24450,PC,Player Character,<StartCheck>[Insight]</Start> Has he been seen in public recently?,<StartCheck>[통찰]</Start> 그가 최근에 공개석상에 모습을 드러낸 적이 있나?,nwgenbarmaid,,nw_d2_wis_intn,,,0,0
24451,PC,Player Character,Do you know anything about the plague?,역병에 대해 아는 게 있나?,nwgenbarmaid,,[지능 보통],,,0,0
24452,PC,Player Character,"You knows about plague, maybe?","너 역병 알아, 혹시?",nwgenbarmaid,,[지능 낮음],,,0,0
24453,PC,Player Character,Let's go back to my first questions.,처음 질문으로 돌아가자.,nwgenbarmaid,,[지능 보통],,,0,0
24454,PC,Player Character,Maybe we go back to first questions?,"처음 질문으로 돌아가자, 응?",nwgenbarmaid,,[지능 낮음],,,0,0
40209,PC,Player Character,Nothing.,없어.,nwgenbarmaid,,,,,0,0
40210,PC,Player Character,An ale.,에일 한 잔.,nwgenbarmaid,,,,,0,0
