StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
21511,PC,Player Character,What seems to be the trouble?,무슨 일입니까?,m1q4a01noble1,,[지능 보통],,,0,0
21512,PC,Player Character,What wrong?,뭐가 문제야?,m1q4a01noble1,,[지능 낮음],,,0,0
21513,PC,Player Character,I've no time for this. Goodbye.,이럴 시간 없다. 그럼 이만.,m1q4a01noble1,,[지능 보통],,,0,0
21514,PC,Player Character,Me not have time. Bye.,나 시간 없어. 나 간다.,m1q4a01noble1,,[지능 낮음],,,0,0
21515,PC,Player Character,Who was this man?,그 사람이 누구였어?,m1q4a01noble1,,[지능 보통],,,0,0
21516,PC,Player Character,Who the man?,그 남자 누구야?,m1q4a01noble1,,[지능 낮음],,,0,0
21517,PC,Player Character,You paid with an amulet?,호신부로 지불했다고?,m1q4a01noble1,,[지능 보통],,,0,0
21518,PC,Player Character,You pay with neck thing?,목걸이로 냈어?,m1q4a01noble1,,[지능 낮음],,,0,0
21519,PC,Player Character [M1Q4C],I suppose I could look into it for you.,알아봐 줄 수 있을 것 같은데.,m1q4a01noble1,m1q4csnobquest,[지능 보통],[M1Q4C],,0,0
21520,PC,Player Character [M1Q4C],Maybe me look into it.,나 알아볼 수도 있어.,m1q4a01noble1,m1q4csnobquest,[지능 낮음],[M1Q4C],,0,0
21521,PC,Player Character,"How valuable is ""valuable?""","얼마나 """귀중한""" 건데?",m1q4a01noble1,,[지능 보통],,,0,0
21522,PC,Player Character,How valuable you mean?,얼마나 귀하단 뜻이야?,m1q4a01noble1,,[지능 낮음],,,0,0
21523,PC,Player Character [M1Q4C],Masterson? I believe I have an amulet of yours.,마스터슨? 당신 호신부를 가지고 있는 것 같은데.,m1q4a01noble1,,m1q4csintn_amul,[M1Q4C],,0,0
21524,PC,Player Character [M1Q4C],You Masterson? Me have your amulet.,너 마스터슨? 나 너 호신부 가지고 있어.,m1q4a01noble1,,m1q4csintl_amul,[M1Q4C],,0,0
21525,PC,Player Character,What do you know about the docks?,항만 지구에 대해 아는 게 있나요?,m1q4a01noble1,,[지능 보통],,,0,0
21526,PC,Player Character,What you know about docks?,항만 지구에 대해 뭐 알아?,m1q4a01noble1,,[지능 낮음],,,0,0
21527,PC,Player Character [M1Q4C],I have your amulet here.,여기 당신 호신부 있어.,m1q4a01noble1,,m1q4csintn_amul,[M1Q4C],,0,0
21528,PC,Player Character [M1Q4C],Me find your amulet.,나 너 호신부 찾았어.,m1q4a01noble1,,m1q4csintl_amul,[M1Q4C],,0,0
21529,PC,Player Character,I'll see what I can do.,할 수 있는지 볼게.,m1q4a01noble1,,[지능 보통],,,0,0
21530,PC,Player Character,Maybe me find it. Me look.,아마 내가 찾을게. 찾아볼게.,m1q4a01noble1,,[지능 낮음],,,0,0
21531,PC,Player Character,I need you to repeat some things.,몇 가지 다시 말해줘.,m1q4a01noble1,,[지능 보통],,,0,0
21532,PC,Player Character,You maybe repeat some things?,몇 가지 다시 말해줄래?,m1q4a01noble1,,[지능 낮음],,,0,0
21533,PC,Player Character,Here you go. I am pleased to return it.,여기 있어. 돌려드릴 수 있어서 기뻐.,m1q4a01noble1,,[지능 보통],,,0,0
21534,PC,Player Character,Take it. Me glad to give it back.,가져. 돌려줘서 기뻐.,m1q4a01noble1,,[지능 낮음],,,0,0
21535,PC,Player Character,I'd like a reward for returning it.,돌려주는 것에 대한 보상을 받고 싶어.,m1q4a01noble1,,[지능 보통],,,0,0
21536,PC,Player Character,Me want reward for giving it back.,돌려준 보상 원해.,m1q4a01noble1,,[지능 낮음],,,0,0
21537,PC,Player Character,"Now, let's talk about adequate payment, fool.","자, 적절한 대가에 대해 이야기해 보자고, 멍청아.",m1q4a01noble1,,[지능 보통],,,0,0
21538,PC,Player Character,Now we talk payment. Big payment.,이제 보상 얘기. 큰 보상.,m1q4a01noble1,,[지능 낮음],,,0,0
21539,PC,Player Character,"Actually, I think I'll keep it.","사실, 내가 가지기로 했어.",m1q4a01noble1,,[지능 보통],,,0,0
21540,PC,Player Character,Maybe me just keep it.,아마 나 그냥 가진다.,m1q4a01noble1,,[지능 낮음],,,0,0
21541,PC,Player Character [M1Q4H],That will be fine. Thank you.,그 정도면 괜찮아. 고마워.,m1q4a01noble1,m1q4hemmelgive04,[지능 보통],[M1Q4H],,0,0
21542,PC,Player Character [M1Q4H],That good enough. ,그거면 충분해.,m1q4a01noble1,m1q4hemmelgive04,[지능 낮음],[M1Q4H],,0,0
21543,PC,Player Character [M1Q4H],I want more. Don't make me angry.,더 원해. 날 화나게 하지 마.,m1q4a01noble1,m1q4hemmelgive04,[지능 보통],[M1Q4H],,0,0
21544,PC,Player Character [M1Q4H],You give more or me get violent!,"너 더 줘, 안 그러면 나 폭력적으로 변할 거야!",m1q4a01noble1,m1q4hemmelgive04,[지능 낮음],[M1Q4H],,0,0
21545,PC,Player Character [M1Q4C],"Me worth more, don't you think?","나 더 가치 있잖아, 그렇게 생각 안 해?",m1q4a01noble1,m1q4hemmelgive04,m1q4csintlperse,[M1Q4C],,0,0
