StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
33547,PC,Player Character,Calm down. I'm not going to eat you.,진정해. 널 잡아먹지 않아.,m2q2bpris,,[지능 보통],,,0,0
33548,PC,Player Character,Me no eat you. Me not eat people.,나 너 안 먹어. 나 사람 안 먹어.,m2q2bpris,,[지능 낮음],,,0,0
33549,PC,Player Character,No. I am not a troll.,아니. 난 트롤이 아니야.,m2q2bpris,,[지능 보통],,,0,0
33550,PC,Player Character,Do I look like a troll?,내가 트롤처럼 보여?,m2q2bpris,,[지능 보통],,,0,0
33551,PC,Player Character,"No, me not troll.","아니, 나 트롤 아니야.",m2q2bpris,,[지능 낮음],,,0,0
33552,PC,Player Character,Do me look like troll?,나 트롤처럼 보여?,m2q2bpris,,[지능 낮음],,,0,0
33553,PC,Player Character,"There aren't any screams. You don't have to worry, I'm killing the trolls.","비명소리는 없어. 걱정하지 마, 내가 트롤들을 죽이고 있어.",m2q2bpris,,[지능 보통],,,0,0
33554,PC,Player Character,Wonderful. What am I supposed to do with a madman?,훌륭하네. 미친 사람은 어떻게 해야 하나?,m2q2bpris,,[지능 보통],,,0,0
33555,PC,Player Character,"There no be screams. No worry, me kill trolls.","비명소리 없어. 걱정 마, 나 트롤 죽여.",m2q2bpris,,[지능 낮음],,,0,0
33556,PC,Player Character,Oh great. Now what me do with crazy person?,오 좋아라. 이제 나 미친 사람 어떻게 해?,m2q2bpris,,[지능 낮음],,,0,0
33557,PC,Player Character,"I've already killed a number of trolls. Now, what's your name?","이미 트롤을 여럿 죽였어. 그런데, 이름이 뭐야?",m2q2bpris,,[지능 보통],,,0,0
33558,PC,Player Character,I can handle trolls. What is wrong with you? Have you lost your mind?,트롤 정도는 해결할 수 있어. 무슨 문제야? 정신이 나갔어?,m2q2bpris,,[지능 보통],,,0,0
33559,PC,Player Character,Me kill lots of trolls. Tell me what name you have.,나 트롤 많이 죽였어. 너 이름 뭐야.,m2q2bpris,,[지능 낮음],,,0,0
33560,PC,Player Character,Me can take trolls. Why you so crazy?,나 트롤 해결할 수 있어. 왜 그렇게 미쳤어?,m2q2bpris,,[지능 낮음],,,0,0
33561,PC,Player Character,"I guess you have an excuse. Don't worry, I have already killed a number of trolls.","변명거리는 있네. 걱정 마, 이미 트롤을 여럿 죽였어.",m2q2bpris,,[지능 보통],,,0,0
33562,PC,Player Character,"I don't have time to escort you back to the surface, but the way should be clear.","지상까지 호위할 시간은 없지만, 길은 깨끗해야 할 거야.",m2q2bpris,,[지능 보통],,,0,0
33563,PC,Player Character,Do you want me to take you to the surface?,지상까지 데려다줄까?,m2q2bpris,,[지능 보통],,,0,0
33564,PC,Player Character,Me no have time to take you up. You go. It be safe now.,나 너 데려갈 시간 없어. 너 가. 이제 안전해.,m2q2bpris,,[지능 낮음],,,0,0
33565,PC,Player Character,You want me take you to surface?,너 나 너 지상까지 데려가 주기 원해?,m2q2bpris,,[지능 낮음],,,0,0
33566,PC,Player Character,What other thing?,다른 뭐?,m2q2bpris,,,,,0,0
33567,PC,Player Character,Whatever. Goodbye.,됐어. 안녕.,m2q2bpris,,,,,0,0
33568,PC,Player Character,Who's afraid? The trolls?,누가 두려워해? 트롤들이?,m2q2bpris,,[지능 보통],,,0,0
33569,PC,Player Character,What is it? Do you know?,뭔데? 알아?,m2q2bpris,,[지능 보통],,,0,0
33570,PC,Player Character,Who afraid? Trolls?,누가 무서워해? 트롤?,m2q2bpris,,[지능 낮음],,,0,0
33571,PC,Player Character,What is thing? You know what thing be?,뭐야 그게? 너 뭔지 알아?,m2q2bpris,,[지능 낮음],,,0,0
33572,PC,Player Character,That's horrible. They did it right in front of you?,끔찍하네. 네 앞에서 그랬어?,m2q2bpris,,[지능 보통],,,0,0
33573,PC,Player Character,"Enough whining already! I'm getting out of here, with or without you.","징징거리는 건 이제 그만! 여기서 나갈 거야, 너랑 같이든 혼자든.",m2q2bpris,,[지능 보통],,,0,0
33574,PC,Player Character,"Me sorry that happen, but you no worry, me kill lots of trolls.","나 그런 일 있어서 미안해, 하지만 걱정 마, 나 트롤 많이 죽였어.",m2q2bpris,,[지능 낮음],,,0,0
33575,PC,Player Character,That awful. You see them eat friends?,끔찍해. 너 친구들 먹는 거 봤어?,m2q2bpris,,[지능 낮음],,,0,0
33576,PC,Player Character,"You quit crying! Me go now, with you or not, me no care.","너 울음 그만해! 나 이제 가, 너랑 같이든 혼자든, 상관없어.",m2q2bpris,,[지능 낮음],,,0,0
