StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
72471,Creature,Nafeeli,"Umm... you not going to hurts us, is you? We just little kobolds, we just wants to flee nasty gnolls...","음... 우리 안 다치게 할 거지? 우리 그냥 작은 코볼트야, 그냥 못된 놀에게서 도망치고 싶어...",Q3_NAFEELI,q3_at_kobolds_pl,,,,0,0
72472,Creature,Nafeeli,"Aiiieee! Stop, stop! We is defenseless! You not hurts defenseless kobolds, we begs you!!","아이이이! 그만, 그만! 우리 무방비야! 무방비 코볼트 다치게 하지 마, 제발!!",Q3_NAFEELI,,,,,0,0
72473,Creature,Nafeeli,Aiiieee!! Run! It be crazy <race> killer!! RUUUNNN!!,아이이이!! 도망쳐! 미친 <race> 살인마야!! 도망가아아!!,Q3_NAFEELI,,,,,0,0
72474,Creature,Nafeeli,Umm... we helps you fight gnolls?,음... 우리 놀이랑 싸우는 거 도와?,Q3_NAFEELI,,,,,0,0
72475,Creature,Nafeeli,"You is merciful <race> person, you is. Nafeeli be very grateful! All of you follows me... we run to freedom! Run run!!","너 자비로운 <race>야, 맞아. 나펠리 정말 고마워! 다들 따라와... 자유를 향해 도망쳐! 도망도망!!",Q3_NAFEELI,,,,,0,0
72476,Creature,Nafeeli,Me answers anything! What you wants to know?,나 뭐든 대답해! 뭐 알고 싶어?,Q3_NAFEELI,,,,,0,0
72477,Creature,Nafeeli,Then... we be frees to go? We not wants to be gnoll dinner... please lets us go!,그럼... 우리 가도 돼? 놀 저녁밥 되기 싫어... 제발 보내줘!,Q3_NAFEELI,,,,,0,0
72478,Creature,Nafeeli,"Ummm... we know how to fights little bit, sure. But we not gots weapons. Why you asks?","으음... 우리 싸우는 법 조금 알아, 맞아. 근데 무기 없어. 왜 물어?",Q3_NAFEELI,,,,,0,0
72479,Creature,Nafeeli,You makes Nafeeli very nervous.,너 나펠리 아주 초조하게 만들어.,Q3_NAFEELI,,,,,0,0
72480,Creature,Nafeeli,We helps you... fight gnolls? That not goes well first time we tries it...,우리 도와... 놀이랑 싸우는 거? 처음 시도했을 때 잘 안 됐는데...,Q3_NAFEELI,,,,,0,0
72481,Creature,Nafeeli,"<StartCheck>[Success]</Start> Ummm... we fights them? That sounds like good deal, sure. Heh.","<StartCheck>[성공]</Start> 으음... 우리 그들과 싸워? 좋은 거래 같아, 맞아. 헤.",Q3_NAFEELI,,,,,0,0
