StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
82418,PC,Player Character,I should go.,이제 가야겠어.,q5a_worguard,,,,,0,0
82419,PC,Player Character,You mentioned an injured man earlier?,아까 다친 사람 얘기했었지?,q5a_worguard,,,,,0,0
82420,PC,Player Character,Where is this other visitor?,그 다른 방문자는 어디 있어?,q5a_worguard,,,,,0,0
82421,PC,Player Character,What are you babbling about?,무슨 소리를 하는 거야?,q5a_worguard,,,,,0,0
82422,PC,Player Character,Two? Who else is here?,둘이라고? 또 누가 있어?,q5a_worguard,,,,,0,0
82423,PC,Player Character,I guess I will go find him then.,그럼 내가 직접 찾아볼게.,q5a_worguard,,,,,0,0
82424,PC,Player Character,What do you know about the wine made here?,여기서 만드는 포도주에 대해 뭘 알아?,q5a_worguard,,q5a_knowwine1,,,0,0
82425,PC,Player Character,Nothing would change the minister's mind?,목사의 마음을 바꿀 수 있는 건 없어?,q5a_worguard,,,,,0,0
82426,PC,Player Character,What's it made out of?,뭘로 만들어?,q5a_worguard,,,,,0,0
82427,PC,Player Character,Is it really as good as they say?,정말 소문처럼 그렇게 좋아?,q5a_worguard,,,,,0,0
82428,PC,Player Character,Who is this Jasmeena?,자즈미나가 누구야?,q5a_worguard,,,,,0,0
82429,PC,Player Character,"Tell me about this god, Ao.",에이오 신에 대해 말해줘.,q5a_worguard,,,,,0,0
82430,PC,Player Character,Why are you out here in the desert? ,왜 여기 사막에 있는 거야?,q5a_worguard,,,,,0,0
82431,PC,Player Character,Tell me about this place.,이곳에 대해 말해줘.,q5a_worguard,,,,,0,0
82432,PC,Player Character,Do you know anything about this injured man?,그 다친 사람에 대해 뭘 알아?,q5a_worguard,,,,,0,0
82433,PC,Player Character,I'd like to ask something else.,다른 걸 물어보고 싶어.,q5a_worguard,,,,,0,0
82434,PC,Player Character,I should go.,이제 가야겠어.,q5a_worguard,,,,,0,0
82435,PC,Player Character,What is this Valley of the Winds?,바람의 계곡이 뭐야?,q5a_worguard,,,,,0,0
82436,PC,Player Character,Do you know what these wizards are looking for?,그 마법사들이 뭘 찾고 있는지 알아?,q5a_worguard,,,,,0,0
82437,PC,Player Character,Are there many of these wizards?,그런 마법사들이 많아?,q5a_worguard,,,,,0,0
82438,PC,Player Character,This wizard you mentioned... would he be Garrick Halassar?,네가 말한 그 마법사... 가릭 할라사르야?,q5a_worguard,,,,,0,0
82439,PC,Player Character,Who is Musharak?,무샤락이 누구야?,q5a_worguard,,,,,0,0
82440,PC,Player Character,Would it be Garrick Halassar?,가릭 할라사르일까?,q5a_worguard,,,,,0,0
82441,PC,Player Character,Doesn't that worry you?,그게 걱정되지 않아?,q5a_worguard,,,,,0,0
