StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
45765,PC,Player Character [M3Q4F],I am searching for the Words of Power.,권능의 언령을 찾고 있습니다.,m3q04f02gorg,,m3q4f_klaudeadn,[M3Q4F],,0,0
45766,PC,Player Character,Klauth? Who is this Klauth?,클라우스요? 그게 누구죠?,m3q04f02gorg,,[지능 보통],,,0,0
45767,PC,Player Character,What did you say about fire giants?,화염 거인에 대해 뭐라고 하셨죠?,m3q04f02gorg,,[지능 보통],,,0,0
45768,PC,Player Character,"Prepare to die, wyrm!","죽을 준비해, 고룡이여!",m3q04f02gorg,,[지능 보통],,,0,0
45769,PC,Player Character,I'll be going now.,이제 가볼게요.,m3q04f02gorg,,[지능 보통],,,0,0
45770,PC,Player Character [M3Q4F],Me look for Power Words.,나 권능의 언령 찾고 있어.,m3q04f02gorg,,m3q4f_klaudeadl,[M3Q4F],,0,0
45771,PC,Player Character,Who be Klauth?,클라우스 누구야?,m3q04f02gorg,,[지능 낮음],,,0,0
45772,PC,Player Character,What that 'bout giants?,거인 뭐라고 했어?,m3q04f02gorg,,[지능 낮음],,,0,0
45773,PC,Player Character,"You die now, dragon!","너 지금 죽어, 용아!",m3q04f02gorg,,[지능 낮음],,,0,0
45774,PC,Player Character,Me go now.,나 가.,m3q04f02gorg,,[지능 낮음],,,0,0
45775,PC,Player Character,Eggs? Why would I want your eggs?,알이요? 왜 제가 당신 알을 원하겠어요?,m3q04f02gorg,,[지능 보통],,,0,0
45776,PC,Player Character,I would like to ask you some questions.,질문 좀 하고 싶습니다.,m3q04f02gorg,,[지능 보통],,,0,0
45777,PC,Player Character,Me want ask you questions.,나 질문 하고 싶어.,m3q04f02gorg,,[지능 낮음],,,0,0
45778,PC,Player Character,Eggs? Why me want you eggs?,알? 나 왜 알 원해?,m3q04f02gorg,,[지능 낮음],,,0,0
45779,PC,Player Character,Are there more dragons in the area?,이 지역에 다른 용들도 있나요?,m3q04f02gorg,,[지능 보통],,,0,0
45780,PC,Player Character [M3Q4F],Do you know anything about the Words of Power?,권능의 언령에 대해 아시는 게 있나요?,m3q04f02gorg,,m3q4f_klaudeadn,[M3Q4F],,0,0
45781,PC,Player Character,Is more dragons nearby?,근처에 용 더 있어?,m3q04f02gorg,,[지능 낮음],,,0,0
45782,PC,Player Character [M3Q4F],You know 'bout Power Words?,권능의 언령 알아?,m3q04f02gorg,,m3q4f_klaudeadl,[M3Q4F],,0,0
45783,PC,Player Character,"I am honored to give you the wyrm's head, mighty Gorgotha.","고룡의 머리를 드리게 되어 영광입니다, 위대한 고르고사여.",m3q04f02gorg,,[지능 보통],,,0,0
45785,PC,Player Character,Me happy give head at you dragon.,나 행복해서 용한테 머리 줘.,m3q04f02gorg,,[지능 낮음],,,0,0
45787,PC,Player Character,"I thank you for this generous gift, mighty Gorgotha.","이 관대한 선물 감사합니다, 위대한 고르고사여.",m3q04f02gorg,,[지능 보통],,,0,0
45788,PC,Player Character,"<StartCheck>[Persuade]</Start> Great Gorgotha, your hoard is as vast as your might. Surely the lives of your offspring are worth more than this?","<StartCheck>[설득]</Start> 위대한 고르고사여, 당신의 보물 더미는 당신의 힘만큼이나 방대합니다. 분명 당신 자손의 목숨은 이것보다 더 가치가 있을 텐데요?",m3q04f02gorg,,[지능 보통],,,0,0
45789,PC,Player Character,"You better dig a little deeper into that pile of gold, Gorgotha... or your eggs might not be as safe as you think!","그 금화 더미를 좀 더 뒤져보는 게 좋을 거야, 고르고사... 아니면 네 알들이 생각만큼 안전하지 않을 수도 있으니까!",m3q04f02gorg,,[지능 보통],,,0,0
45790,PC,Player Character,"Me thank you, dragon. You big strong and give good presents!","고마워, 용아. 너 크고 강하고 좋은 선물 줘!",m3q04f02gorg,,[지능 낮음],,,0,0
45791,PC,Player Character,"You big, strong dragon with lots big gold. Me save you eggs. Maybe you give more?",너 크고 강한 용이고 큰 금화 많아. 나 알 구했어. 더 줄래?,m3q04f02gorg,,[지능 낮음],,,0,0
45792,PC,Player Character,Give more gold or me smash you eggs!,금화 더 줘 아니면 나 알 깨버려!,m3q04f02gorg,,[지능 낮음],,,0,0
45793,PC,Player Character,Why does Klauth want dragon eggs?,클라우스는 왜 용의 알을 원하죠?,m3q04f02gorg,,[지능 보통],,,0,0
45794,PC,Player Character,Why don't you just leave the area?,왜 그냥 이 지역을 떠나지 않으시나요?,m3q04f02gorg,,[지능 보통],,,0,0
45795,PC,Player Character,I could get rid of Klauth for you.,제가 클라우스를 처치해 드릴 수 있습니다.,m3q04f02gorg,,[지능 보통],,,0,0
45796,PC,Player Character,Why Klauth be want dragon egg?,클라우스 왜 용의 알 원해?,m3q04f02gorg,,[지능 낮음],,,0,0
45797,PC,Player Character,Why dragon not fly far away and be safe?,왜 용 멀리 날아가서 안전하게 안 해?,m3q04f02gorg,,[지능 낮음],,,0,0
45798,PC,Player Character,Maybe me could kill Klauth for you.,나 클라우스 죽여줄 수 있어.,m3q04f02gorg,,[지능 낮음],,,0,0
45799,PC,Player Character,"I will do this for you, Gorgotha!","해드리겠습니다, 고르고사여!",m3q04f02gorg,,[지능 보통],,,0,0
45800,PC,Player Character,I'd need some kind of payment up front for an undertaking as dangerous as this.,이렇게 위험한 일을 하려면 선금이 필요할 것 같은데요.,m3q04f02gorg,,[지능 보통],,,0,0
45801,PC,Player Character,"Me do this, dragon!","나 할게, 용아!",m3q04f02gorg,,[지능 낮음],,,0,0
45802,PC,Player Character,You give gold now or me not do this.,지금 금화 줘 아니면 나 안 해.,m3q04f02gorg,,[지능 낮음],,,0,0
45803,PC,Player Character,Is there anything more you can tell me about Klauth?,클라우스에 대해 더 말해주실 수 있나요?,m3q04f02gorg,,[지능 보통],,,0,0
45804,PC,Player Character,Me want know more 'bout Klauth?,나 클라우스 더 알고 싶어?,m3q04f02gorg,,[지능 낮음],,,0,0
