StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
48041,PC,Player Character,"I will help you, if I can.",도울 수 있다면 도와줄게.,m4q01a06luce,,[지능 보통],,,0,0
48042,PC,Player Character,I have no time for this.,이럴 시간 없어.,m4q01a06luce,,[지능 보통],,,0,0
48043,PC,Player Character,I want to ask you some questions.,질문 좀 하고 싶어.,m4q01a06luce,,[지능 보통],,,0,0
48044,PC,Player Character,I might help you... if the price is right.,도와줄 수도 있어... 보상이 적절하다면.,m4q01a06luce,,[지능 보통],,,0,0
48045,PC,Player Character,"Me help, if me can.",나 도와줄 수 있으면 도와줄게.,m4q01a06luce,,[지능 낮음],,,0,0
48046,PC,Player Character,Me not got time for this!,나 이럴 시간 없어!,m4q01a06luce,,[지능 낮음],,,0,0
48047,PC,Player Character,Me want ask stuff.,나 물어보고 싶은 거 있어.,m4q01a06luce,,[지능 낮음],,,0,0
48048,PC,Player Character,Me help if you give gold.,나 도와줄게 너 금화 주면.,m4q01a06luce,,[지능 낮음],,,0,0
48049,PC,Player Character,Goodbye.,안녕.,m4q01a06luce,,,,,0,0
48050,PC,Player Character,What kind of heirloom? Let me see.,어떤 가보? 보여줘.,m4q01a06luce,,[지능 보통],,,0,0
48051,PC,Player Character,"Okay, I'll help you.","알았어, 도와줄게.",m4q01a06luce,,[지능 보통],,,0,0
48052,PC,Player Character,"What you mean, heirloom? You show me reward.",가보 무슨 말이야? 너 보상 보여줘.,m4q01a06luce,,[지능 낮음],,,0,0
48053,PC,Player Character,"Okay, me help you.","알았어, 나 도와줄게.",m4q01a06luce,,[지능 낮음],,,0,0
48054,PC,Player Character,Forget it. Show me the heirloom or no Leesa.,됐어. 가보를 보여주든지 아니면 리사는 없어.,m4q01a06luce,,[지능 보통],,,0,0
48055,PC,Player Character,"You no show me reward, me no get your sister.","너 보상 안 보여주면, 나 네 여동생 안 찾아.",m4q01a06luce,,[지능 낮음],,,0,0
48056,PC,Player Character,Didn't you look for her?,직접 찾아보지 않았어?,m4q01a06luce,,[지능 보통],,,0,0
48057,PC,Player Character,Where did you last see her?,마지막으로 어디서 봤어?,m4q01a06luce,,[지능 보통],,,0,0
48058,PC,Player Character,"Don't worry, I'll bring her back!","걱정 마, 데려올게!",m4q01a06luce,,[지능 보통],,,0,0
48059,PC,Player Character,Why you not look for your sister?,왜 너 여동생 안 찾아?,m4q01a06luce,,[지능 낮음],,,0,0
48060,PC,Player Character,Where you last see sister?,마지막으로 여동생 어디서 봤어?,m4q01a06luce,,[지능 낮음],,,0,0
48061,PC,Player Character,You not be sad. Me bring sister back!,슬퍼하지 마. 나 여동생 데려올게!,m4q01a06luce,,[지능 낮음],,,0,0
48062,PC,Player Character,Your sister is dead.,네 여동생은 죽었어.,m4q01a06luce,,[지능 보통],,,0,0
48063,PC,Player Character,Sister be dead.,여동생 죽었어.,m4q01a06luce,,[지능 낮음],,,0,0
48064,PC,Player Character,"No, but I am still looking.","아니, 하지만 아직 찾고 있어.",m4q01a06luce,,[지능 보통],,,0,0
48065,PC,Player Character,"No, but me still look.","아니, 근데 나 아직 찾고 있어.",m4q01a06luce,,[지능 낮음],,,0,0
48066,PC,Player Character,Forget it. I've changed my mind.,됐어. 마음이 바뀌었어.,m4q01a06luce,,[지능 보통],,,0,0
48067,PC,Player Character,Me not help no more. Me change me mind.,나 이제 안 도와. 나 마음 바뀌었어.,m4q01a06luce,,[지능 낮음],,,0,0
48068,PC,Player Character [M4Q01A06],Thank you.,고마워.,m4q01a06luce,m4q01a06luceegb1,,[M4Q01A06],,0,0
48069,PC,Player Character,Keep your cloak. You need it more than I do.,망토는 가져. 나보다 네가 더 필요해.,m4q01a06luce,nw_d1_high_good,[지능 보통],,,0,0
48070,PC,Player Character,You keep cloak. Me got lots stuff. You need cloak more. You look cold.,너 망토 가져. 나 물건 많아. 너 망토 더 필요해. 너 추워 보여.,m4q01a06luce,nw_d1_high_good,[지능 낮음],,,0,0
